Move,Use_Percentage (%),Pokemon,Name
Lash Out,8.670%,Malamar,Lash Out
Lash Out,61.087%,Bouffalant,Lash Out
Fishious Rend,99.997%,Dracovish,Fishious Rend
Fishious Rend,99.981%,Arctovish,Fishious Rend
Ice Fang,30.620%,Dracovish,Ice Fang
Ice Fang,10.308%,Luxray,Ice Fang
Ice Fang,7.147%,Hippowdon,Ice Fang
Dragon Energy,99.997%,Regidrago,Dragon Energy
Endeavor,11.784%,Hitmontop,Endeavor
Endeavor,50.382%,Sceptile,Endeavor
Endeavor,7.393%,Tangrowth,Endeavor
Endeavor,18.473%,Lycanroc Midday Form,Endeavor
Mach Punch,5.441%,Hitmontop,Mach Punch
Mach Punch,56.263%,Conkeldurr,Mach Punch
Dual Wingbeat,20.932%,Zekrom,Dual Wingbeat
Dual Wingbeat,18.363%,Talonflame,Dual Wingbeat
Dual Wingbeat,23.991%,Salamence,Dual Wingbeat
Dual Wingbeat,85.617%,Scizor,Dual Wingbeat
Dual Wingbeat,4.607%,Giratina Origin Forme,Dual Wingbeat
Dual Wingbeat,61.366%,Altaria,Dual Wingbeat
Dual Wingbeat,87.537%,Dragonite,Dual Wingbeat
Dual Wingbeat,78.699%,Aerodactyl,Dual Wingbeat
Dual Wingbeat,17.778%,Giratina Altered Forme,Dual Wingbeat
Dual Wingbeat,7.270%,Flapple,Dual Wingbeat
Dual Wingbeat,13.526%,Sirfetch'd,Dual Wingbeat
Dual Wingbeat,62.120%,Ninjask,Dual Wingbeat
Dual Wingbeat,97.928%,Scyther,Dual Wingbeat
Bolt Strike,20.275%,Zekrom,Bolt Strike
Fusion Bolt,19.848%,Zekrom,Fusion Bolt
Fusion Bolt,92.083%,Black Kyurem,Fusion Bolt
Shadow Claw,5.070%,Zekrom,Shadow Claw
Shadow Claw,8.804%,Salamence,Shadow Claw
Shadow Claw,9.842%,Kangaskhan,Shadow Claw
Shadow Claw,4.301%,Black Kyurem,Shadow Claw
Shadow Claw,6.501%,Dhelmise,Shadow Claw
Shadow Claw,5.010%,Runerigus,Shadow Claw
Guard Split,99.202%,Shuckle,Guard Split
Guard Split,39.034%,Runerigus,Guard Split
Guard Split,12.763%,Cofagrigus,Guard Split
Power Split,95.393%,Shuckle,Power Split
Infestation,14.480%,Shuckle,Infestation
Thunderous Kick,67.987%,Galarian Zapdos,Thunderous Kick
Steel Wing,31.969%,Galarian Zapdos,Steel Wing
Steel Wing,10.233%,Giratina Altered Forme,Steel Wing
Steel Wing,52.602%,Unfezant,Steel Wing
Steel Wing,7.503%,Scyther,Steel Wing
Blaze Kick,15.202%,Galarian Zapdos,Blaze Kick
Struggle Bug,67.987%,Volcarona,Struggle Bug
Struggle Bug,8.929%,Accelgor,Struggle Bug
Struggle Bug,21.286%,Ribombee,Struggle Bug
Struggle Bug,6.764%,Golisopod,Struggle Bug
Struggle Bug,75.494%,Galvantula,Struggle Bug
Struggle Bug,21.826%,Orbeetle,Struggle Bug
Quiver Dance,31.421%,Volcarona,Quiver Dance
Quiver Dance,5.125%,Butterfree,Quiver Dance
String Shot,11.671%,Volcarona,String Shot
String Shot,44.417%,Slurpuff,String Shot
Bug Buzz,8.421%,Volcarona,Bug Buzz
Bug Buzz,14.291%,Butterfree,Bug Buzz
Bug Buzz,99.997%,Vikavolt,Bug Buzz
Bug Buzz,16.122%,Accelgor,Bug Buzz
Bug Buzz,37.275%,Galvantula,Bug Buzz
Bug Buzz,69.579%,Orbeetle,Bug Buzz
Skill Swap,48.484%,Meowstic Male,Skill Swap
Skill Swap,94.994%,Exeggutor,Skill Swap
Skill Swap,52.608%,Mime Galarian Mr. Mime,Skill Swap
Skill Swap,58.279%,Mr. Mime,Skill Swap
Skill Swap,10.555%,Reuniclus,Skill Swap
Skill Swap,99.870%,Mime Jr.,Skill Swap
Belly Drum,48.899%,Snorlax,Belly Drum
Belly Drum,6.652%,Azumarill,Belly Drum
Belly Drum,99.812%,Greedent,Belly Drum
Belly Drum,91.653%,Eiscue Ice Face,Belly Drum
Belly Drum,71.300%,Poliwrath,Belly Drum
Belly Drum,9.388%,Lickilicky,Belly Drum
Self Destruct,44.587%,Snorlax,Self Destruct
Self Destruct,11.433%,Mewtwo,Self Destruct
Self Destruct,14.745%,Lickilicky,Self Destruct
Double Edge,42.949%,Snorlax,Double Edge
Double Edge,13.369%,Kangaskhan,Double Edge
Double Edge,9.701%,Obstagoon,Double Edge
Double Edge,20.350%,Leafeon,Double Edge
Curse,37.643%,Snorlax,Curse
Curse,84.395%,Swampert,Curse
Curse,43.187%,Runerigus,Curse
Curse,11.831%,Hippowdon,Curse
Curse,4.423%,Cofagrigus,Curse
Curse,6.899%,Galarian Corsola,Curse
Curse,3.057%,Lickilicky,Curse
Body Slam,7.265%,Snorlax,Body Slam
Body Slam,6.150%,Garchomp,Body Slam
Body Slam,91.328%,Tauros,Body Slam
Body Slam,58.495%,Blissey,Body Slam
Body Slam,4.202%,Bouffalant,Body Slam
Body Slam,27.631%,Miltank,Body Slam
Body Slam,7.178%,Bewear,Body Slam
Body Slam,25.991%,Lickilicky,Body Slam
Body Slam,9.094%,Dunsparce,Body Slam
Fiery Wrath,91.103%,Galarian Moltres,Fiery Wrath
Dragon Tail,4.881%,Milotic,Dragon Tail
Dragon Tail,25.660%,Duraludon,Dragon Tail
Psystrike,61.597%,Mewtwo,Psystrike
Aura Sphere,6.664%,Mewtwo,Aura Sphere
Aura Sphere,77.572%,Lucario,Aura Sphere
Aura Sphere,12.425%,Kommo-o,Aura Sphere
Aura Sphere,19.976%,Blaziken,Aura Sphere
Aura Sphere,66.612%,Clawitzer,Aura Sphere
Aura Sphere,3.912%,Lopunny,Aura Sphere
Focus Blast,6.192%,Mewtwo,Focus Blast
Focus Blast,20.226%,Sceptile,Focus Blast
Focus Blast,18.123%,Blaziken,Focus Blast
Focus Blast,12.133%,Zoroark,Focus Blast
Focus Blast,10.205%,Virizion,Focus Blast
Focus Blast,20.822%,Alolan Raichu,Focus Blast
Focus Blast,28.557%,Alakazam,Focus Blast
Focus Blast,58.935%,Reuniclus,Focus Blast
Focus Blast,3.027%,Wigglytuff,Focus Blast
Gear Grind,99.916%,Klinklang,Gear Grind
Shift Gear,99.543%,Klinklang,Shift Gear
Snipe Shot,95.029%,Inteleon,Snipe Shot
Focus Energy,66.680%,Inteleon,Focus Energy
Soak,4.752%,Inteleon,Soak
Soak,60.977%,Grapploct,Soak
Soak,5.847%,Eiscue Ice Face,Soak
X Scissor,39.143%,Escavalier,X Scissor
X Scissor,8.339%,Kabutops,X Scissor
X Scissor,69.857%,Leafeon,X Scissor
X Scissor,12.435%,Crawdaunt,X Scissor
X Scissor,98.898%,Crustle,X Scissor
X Scissor,42.915%,Scyther,X Scissor
X Scissor,14.483%,Scolipede,X Scissor
Megahorn,21.001%,Escavalier,Megahorn
Megahorn,84.826%,Drednaw,Megahorn
Megahorn,5.059%,Virizion,Megahorn
Megahorn,97.194%,Heracross,Megahorn
Megahorn,10.326%,Falinks,Megahorn
Megahorn,6.702%,Seaking,Megahorn
Megahorn,68.620%,Scolipede,Megahorn
Slack Off,13.777%,Slowking,Slack Off
Slack Off,70.251%,Hippowdon,Slack Off
Swagger,12.189%,Slowking,Swagger
Swagger,43.536%,Morpeko Full Belly Mode,Swagger
Dig,6.640%,Azumarill,Dig
Dig,61.483%,Kabutops,Dig
Dig,73.021%,Leafeon,Dig
Dig,7.498%,Beartic,Dig
Dig,2.641%,Ninetales,Dig
Dig,61.564%,Ninjask,Dig
Freezing Glare,66.235%,Galarian Articuno,Freezing Glare
Volt Tackle,45.301%,Pikachu,Volt Tackle
Aurora Veil,67.600%,Alolan Ninetales,Aurora Veil
Aurora Veil,45.985%,Abomasnow,Aurora Veil
Aurora Veil,12.748%,Vanilluxe,Aurora Veil
Extrasensory,8.987%,Alolan Ninetales,Extrasensory
Extrasensory,2.487%,Ninetales,Extrasensory
Extrasensory,9.946%,Exploud,Extrasensory
Shadow Bone,58.438%,Alolan Marowak,Shadow Bone
Bonemerang,52.538%,Alolan Marowak,Bonemerang
Bonemerang,59.007%,Marowak,Bonemerang
Shadow Force,85.557%,Giratina Origin Forme,Shadow Force
Shadow Force,52.602%,Giratina Altered Forme,Shadow Force
Baneful Bunker,98.869%,Toxapex,Baneful Bunker
Strange Steam,72.417%,Galarian Weezing,Strange Steam
Crabhammer,88.500%,Kingler,Crabhammer
Crabhammer,54.524%,Crawdaunt,Crabhammer
Instruct,90.762%,Oranguru,Instruct
Acid Spray,6.687%,Nihilego,Acid Spray
Acid Spray,22.378%,Accelgor,Acid Spray
Acid Spray,94.512%,Qwilfish,Acid Spray
Spiky Shield,59.403%,Togedemaru,Spiky Shield
Spiky Shield,65.895%,Maractus,Spiky Shield
Fling,55.960%,Togedemaru,Fling
Fling,68.999%,Kangaskhan,Fling
Fling,4.587%,Sceptile,Fling
Fling,10.604%,Salazzle,Fling
Zing Zap,30.734%,Togedemaru,Zing Zap
Zing Zap,15.669%,Pincurchin,Zing Zap
Glare,76.717%,Heliolisk,Glare
Glare,11.412%,Sandaconda,Glare
Glare,92.875%,Druddigon,Glare
Electrify,6.646%,Heliolisk,Electrify
Electrify,52.913%,Boltund,Electrify
Horn Leech,32.325%,Tapu Bulu,Horn Leech
Facade,69.465%,Kangaskhan,Facade
Facade,7.096%,Krookodile,Facade
Facade,99.693%,Greedent,Facade
Facade,20.763%,Obstagoon,Facade
Facade,6.160%,Conkeldurr,Facade
Facade,51.858%,Silvally,Facade
Facade,28.991%,Lopunny,Facade
Facade,4.745%,Heracross,Facade
Facade,10.966%,Stoutland,Facade
Facade,22.920%,Flareon,Facade
Power Trip,43.976%,Krookodile,Power Trip
Horn Drill,9.172%,Excadrill,Horn Drill
Horn Drill,85.160%,Seaking,Horn Drill
Water Pledge,67.558%,Primarina,Water Pledge
Round,11.005%,Primarina,Round
Round,8.601%,Ninetales,Round
Round,90.095%,Charjabug,Round
Round,33.028%,Ninjask,Round
Solar Blade,68.495%,Shiftry,Solar Blade
Solar Blade,31.603%,Cherrim,Solar Blade
Solar Blade,50.024%,Leafeon,Solar Blade
Drain Punch,12.247%,Toxicroak,Drain Punch
Drain Punch,5.532%,Lucario,Drain Punch
Drain Punch,11.900%,Scrafty,Drain Punch
Drain Punch,42.404%,Conkeldurr,Drain Punch
Drain Punch,87.835%,Grapploct,Drain Punch
Drain Punch,2.961%,Slurpuff,Drain Punch
Drain Punch,21.693%,Gallade,Drain Punch
Drain Punch,10.695%,Passimian,Drain Punch
Drain Punch,92.737%,Bewear,Drain Punch
Drain Punch,46.428%,Poliwrath,Drain Punch
Drain Punch,23.279%,Golurk,Drain Punch
Bolt Beak,99.987%,Dracozolt,Bolt Beak
Bolt Beak,97.917%,Arctozolt,Bolt Beak
Fire Fang,39.850%,Dracozolt,Fire Fang
Fire Fang,24.690%,Lycanroc Midday Form,Fire Fang
Grass Pledge,81.233%,Sceptile,Grass Pledge
Leer,70.496%,Sceptile,Leer
Low Sweep,12.142%,Sceptile,Low Sweep
Venoshock,36.416%,Pincurchin,Venoshock
Reversal,13.358%,Pincurchin,Reversal
Reversal,28.154%,Blaziken,Reversal
Reversal,3.716%,Scyther,Reversal
Kings Shield,98.243%,Aegislash Shield Forme,King'S Shield
Guard Swap,32.360%,Porygon-Z,Guard Swap
Meteor Mash,13.165%,Lucario,Meteor Mash
Petal Blizzard,35.447%,Cherrim,Petal Blizzard
Petal Blizzard,21.531%,Lilligant,Petal Blizzard
Charm,38.513%,Froslass,Charm
Charm,11.600%,Espeon,Charm
Charm,15.492%,Slurpuff,Charm
Charm,48.128%,Emolga,Charm
Charm,5.584%,Lopunny,Charm
Charm,90.365%,Eldegoss,Charm
Charm,8.934%,Stoutland,Charm
Charm,23.354%,Jolteon,Charm
Charm,13.548%,Dedenne,Charm
Destiny Bond,36.267%,Froslass,Destiny Bond
Destiny Bond,7.674%,Gengar,Destiny Bond
Destiny Bond,6.001%,Runerigus,Destiny Bond
Destiny Bond,8.235%,Gourgeist Small Size,Destiny Bond
Destiny Bond,8.771%,Galarian Corsola,Destiny Bond
Frost Breath,30.395%,Froslass,Frost Breath
Strength Sap,70.026%,Jellicent,Strength Sap
Strength Sap,47.651%,Shiinotic,Strength Sap
Strength Sap,27.168%,Polteageist,Strength Sap
Strength Sap,28.844%,Vileplume,Strength Sap
Strength Sap,13.620%,Cursola,Strength Sap
Strength Sap,99.563%,Galarian Corsola,Strength Sap
Bone Rush,37.405%,Mandibuzz,Bone Rush
Synthesis,68.249%,Lurantis,Synthesis
Synthesis,6.862%,Eldegoss,Synthesis
Night Slash,6.067%,Lurantis,Night Slash
Night Slash,98.793%,Unfezant,Night Slash
Night Slash,17.200%,Drapion,Night Slash
Night Slash,8.250%,Scyther,Night Slash
Reflect Type,13.181%,Latias,Reflect Type
Dragon Hammer,7.882%,Alolan Exeggutor,Dragon Hammer
Stockpile,6.485%,Cradily,Stockpile
Stockpile,21.203%,Hippowdon,Stockpile
Obstruct,41.255%,Obstagoon,Obstruct
Mind Blown,81.186%,Blacephalon,Mind Blown
Forests Curse,96.185%,Trevenant,Forest'S Curse
Magma Storm,22.163%,Heatran,Magma Storm
Apple Acid,33.800%,Appletun,Apple Acid
Psycho Cut,17.959%,Bisharp,Psycho Cut
Psycho Cut,58.452%,Gallade,Psycho Cut
Psycho Cut,29.385%,Malamar,Psycho Cut
Amnesia,84.199%,Registeel,Amnesia
Amnesia,14.285%,Palossand,Amnesia
Amnesia,45.857%,Dunsparce,Amnesia
Rock Blast,25.241%,Rhyperior,Rock Blast
Rock Blast,88.219%,Garbodor,Rock Blast
Rock Blast,85.250%,Cinccino,Rock Blast
Rock Blast,99.599%,Cloyster,Rock Blast
Rock Polish,7.173%,Rhyperior,Rock Polish
Stealth Rock,4.488%,Rhyperior,Stealth Rock
Stealth Rock,9.797%,Galarian Corsola,Stealth Rock
Sand Tomb,17.236%,Stonjourner,Sand Tomb
Bite,40.109%,Leafeon,Bite
Bite,9.139%,Dunsparce,Bite
Baton Pass,96.329%,Swoobat,Baton Pass
Baton Pass,42.828%,Espeon,Baton Pass
Baton Pass,33.841%,Polteageist,Baton Pass
Baton Pass,62.772%,Ninjask,Baton Pass
Baton Pass,6.458%,Scolipede,Baton Pass
Bulk Up,12.557%,Corviknight,Bulk Up
Bulk Up,16.068%,Braviary,Bulk Up
Bulk Up,81.476%,Bewear,Bulk Up
First Impression,18.845%,Durant,First Impression
First Impression,37.130%,Sirfetch'd,First Impression
First Impression,52.463%,Golisopod,First Impression
Lunar Dance,11.774%,Cresselia,Lunar Dance
Hammer Arm,7.178%,Conkeldurr,Hammer Arm
Hammer Arm,6.219%,Bewear,Hammer Arm
Hammer Arm,27.920%,Lickilicky,Hammer Arm
Discharge,46.069%,Boltund,Discharge
Discharge,22.513%,Xurkitree,Discharge
Discharge,4.525%,Alolan Raichu,Discharge
Discharge,7.859%,Magneton,Discharge
Discharge,13.320%,Jolteon,Discharge
Discharge,7.019%,Dedenne,Discharge
Zen Headbutt,12.150%,Terrakion,Zen Headbutt
Zen Headbutt,15.758%,Cobalion,Zen Headbutt
Zen Headbutt,9.423%,Copperajah,Zen Headbutt
Zen Headbutt,23.346%,Gallade,Zen Headbutt
Zen Headbutt,3.710%,Bouffalant,Zen Headbutt
Zen Headbutt,12.434%,Falinks,Zen Headbutt
Zen Headbutt,8.962%,Dunsparce,Zen Headbutt
Freeze Shock,23.721%,Black Kyurem,Freeze Shock
Noble Roar,3.208%,Black Kyurem,Noble Roar
Dynamic Punch,90.146%,Machamp,Dynamic Punch
Dynamic Punch,71.032%,Golurk,Dynamic Punch
Counter,7.244%,Goodra,Counter
Skitter Smack,6.558%,Goodra,Skitter Smack
Skitter Smack,3.912%,Charjabug,Skitter Smack
Skitter Smack,9.242%,Gourgeist Small Size,Skitter Smack
Skitter Smack,10.126%,Sandaconda,Skitter Smack
Skitter Smack,24.434%,Dusknoir,Skitter Smack
Skitter Smack,12.666%,Drapion,Skitter Smack
Skitter Smack,11.842%,Decidueye,Skitter Smack
Aqua Tail,5.801%,Goodra,Aqua Tail
Aqua Tail,6.013%,Seaking,Aqua Tail
Aqua Tail,11.025%,Dunsparce,Aqua Tail
Explosion,99.967%,Silvally,Explosion
Explosion,7.640%,Claydol,Explosion
Water Shuriken,80.733%,Accelgor,Water Shuriken
Final Gambit,19.177%,Accelgor,Final Gambit
Toxic Spikes,18.452%,Accelgor,Toxic Spikes
Toxic Spikes,13.567%,Cofagrigus,Toxic Spikes
Gunk Shot,99.828%,Garbodor,Gunk Shot
Gunk Shot,17.874%,Perrserker,Gunk Shot
Gunk Shot,4.099%,Passimian,Gunk Shot
Gunk Shot,4.396%,Druddigon,Gunk Shot
Baby Doll Eyes,12.086%,Luxray,Baby Doll Eyes
Baby Doll Eyes,3.383%,Ninetales,Baby Doll Eyes
Baby Doll Eyes,9.498%,Lopunny,Baby Doll Eyes
Memento,88.412%,Dugtrio,Memento
Sludge Wave,11.926%,Gengar,Sludge Wave
Sludge Wave,65.158%,Salazzle,Sludge Wave
Sludge Wave,16.857%,Toxtricity Low Key Form,Sludge Wave
Sludge Wave,5.422%,Tentacruel,Sludge Wave
Sludge Wave,15.618%,Dragalge,Sludge Wave
Clear Smog,3.314%,Gengar,Clear Smog
Clear Smog,5.004%,Golduck,Clear Smog
Shore Up,95.862%,Palossand,Shore Up
Magic Room,14.192%,Espeon,Magic Room
Magic Room,5.292%,Ribombee,Magic Room
Absorb,6.872%,Crobat,Absorb
Bullet Seed,85.481%,Cinccino,Bullet Seed
Tail Slap,72.288%,Cinccino,Tail Slap
Clanging Scales,52.485%,Kommo-o,Clanging Scales
Clangorous Soul,43.180%,Kommo-o,Clangorous Soul
Shell Smash,38.357%,Cloyster,Shell Smash
Shell Smash,19.562%,Polteageist,Shell Smash
Shell Smash,31.547%,Crustle,Shell Smash
Scorching Sands,19.875%,Blaziken,Scorching Sands
Scorching Sands,14.453%,Turtonator,Scorching Sands
Scorching Sands,11.538%,Ninetales,Scorching Sands
Scorching Sands,23.719%,Claydol,Scorching Sands
Scorching Sands,4.580%,Flygon,Scorching Sands
Acrobatics,45.147%,Hawlucha,Acrobatics
Acrobatics,7.401%,Flapple,Acrobatics
Acrobatics,9.629%,Thievul,Acrobatics
Acrobatics,4.105%,Lopunny,Acrobatics
Acrobatics,32.252%,Passimian,Acrobatics
Acrobatics,33.466%,Ninjask,Acrobatics
Flying Press,17.423%,Hawlucha,Flying Press
Octolock,93.923%,Grapploct,Octolock
Topsy Turvy,32.348%,Grapploct,Topsy Turvy
Topsy Turvy,23.043%,Malamar,Topsy Turvy
Night Daze,28.918%,Zoroark,Night Daze
Water Pulse,89.989%,Clawitzer,Water Pulse
Anchor Shot,54.891%,Dhelmise,Anchor Shot
Grav Apple,88.344%,Flapple,Grav Apple
Dragon Rush,83.851%,Flapple,Dragon Rush
Dragon Rush,8.670%,Flygon,Dragon Rush
Beat Up,29.785%,Thievul,Beat Up
Beat Up,38.801%,Salazzle,Beat Up
Howl,8.562%,Thievul,Howl
Howl,5.696%,Lycanroc Dusk Form,Howl
Howl,33.354%,Stoutland,Howl
Pluck,17.502%,Arctozolt,Pluck
Shell Trap,67.407%,Turtonator,Shell Trap
Poison Gas,4.488%,Salazzle,Poison Gas
Disable,2.335%,Ninetales,Disable
Meteor Assault,19.784%,Sirfetch'd,Meteor Assault
Tickle,31.732%,Emolga,Tickle
Electro Ball,6.360%,Emolga,Electro Ball
Bug Bite,82.394%,Charjabug,Bug Bite
Bug Bite,9.677%,Scolipede,Bug Bite
Sticky Web,6.957%,Charjabug,Sticky Web
Overdrive,99.887%,Toxtricity Low Key Form,Overdrive
Boomburst,18.087%,Toxtricity Low Key Form,Boomburst
Boomburst,5.259%,Noivern,Boomburst
Boomburst,96.703%,Exploud,Boomburst
Wish,15.233%,Vaporeon,Wish
Healing Wish,21.116%,Lopunny,Healing Wish
Circle Throw,5.725%,Lopunny,Circle Throw
Trick Or Treat,49.872%,Gourgeist Small Size,Trick Or Treat
Trick Or Treat,74.892%,Gourgeist Super Size,Trick Or Treat
Simple Beam,11.144%,Golduck,Simple Beam
Psych Up,4.283%,Golduck,Psych Up
Accelerock,87.034%,Lycanroc Dusk Form,Accelerock
Accelerock,10.192%,Lycanroc Midday Form,Accelerock
Shell Side Arm,82.170%,Galarian Slowbro,Shell Side Arm
Head Charge,89.719%,Bouffalant,Head Charge
Cotton Guard,11.440%,Bouffalant,Cotton Guard
Cotton Guard,6.906%,Maractus,Cotton Guard
Teatime,6.644%,Polteageist,Teatime
Aura Wheel,99.949%,Morpeko Full Belly Mode,Aura Wheel
Rapid Spin,9.693%,Eldegoss,Rapid Spin
Milk Drink,18.392%,Miltank,Milk Drink
Metal Sound,31.141%,Magneton,Metal Sound
Retaliate,4.736%,Stoutland,Retaliate
Super Fang,31.592%,Noivern,Super Fang
Super Fang,42.671%,Dedenne,Super Fang
Mud Slap,22.837%,Jolteon,Mud Slap
Grassy Terrain,14.193%,Vileplume,Grassy Terrain
No Retreat,95.948%,Falinks,No Retreat
Parabolic Charge,19.359%,Dedenne,Parabolic Charge
Tearful Look,5.936%,Dedenne,Tearful Look
Rock Wrecker,67.011%,Crustle,Rock Wrecker
Cross Poison,20.513%,Drapion,Cross Poison
Spirit Shackle,26.500%,Decidueye,Spirit Shackle
Petal Dance,12.617%,Maractus,Petal Dance
Flail,32.884%,Ninjask,Flail
Lava Plume,4.632%,Flareon,Lava Plume
Thief,5.452%,Scyther,Thief
Fury Cutter,4.716%,Scyther,Fury Cutter
Shadow Punch,21.708%,Golurk,Shadow Punch
Wrap,23.041%,Lickilicky,Wrap
Thrash,17.229%,Lickilicky,Thrash
Headbutt,33.562%,Dunsparce,Headbutt
Sleep Talk,9.898%,Dunsparce,Sleep Talk
Dream Eater,6.179%,Noctowl,Dream Eater
