,Move,UsePercentage,Pokemon,Name
2662,Ice Shard,6.266,Lapras,Ice Shard
2663,Ice Shard,88.540,Mamoswine,Ice Shard
2664,Ice Shard,7.595,Weavile,Ice Shard
2665,Ice Shard,29.597,Froslass,Ice Shard
2666,Ice Shard,32.137,Articuno,Ice Shard
2667,Ice Shard,56.567,Abomasnow,Ice Shard
2668,Ice Shard,25.649,Cloyster,Ice Shard
2669,Ice Shard,32.859,Vanilluxe,Ice Shard
2670,Dragon Ascent,41.258,Rayquaza,Dragon Ascent
2671,Scale Shot,24.856,Rayquaza,Scale Shot
2672,Blue Flare,74.391,Reshiram,Blue Flare
2673,Fusion Flare,15.000,Reshiram,Fusion Flare
2674,Thousand Arrows,98.354,Zygarde Complete Forme,Thousand Arrows
2675,Coil,95.640,Zygarde Complete Forme,Coil
2676,Coil,55.165,Milotic,Coil
2677,Coil,48.199,Centiskorch,Coil
2678,Coil,36.854,Sandaconda,Coil
2679,Coil,52.707,Dunsparce,Coil
2680,Icicle Crash,78.325,Mamoswine,Icicle Crash
2681,Icicle Crash,92.194,Glastrier,Icicle Crash
2682,Icicle Crash,99.805,Darmanitan Galarian Standard Mode,Icicle Crash
2683,Icicle Crash,99.809,Beartic,Icicle Crash
2684,Icicle Crash,95.947,Eiscue Ice Face,Icicle Crash
2685,Icicle Crash,96.658,Arctozolt,Icicle Crash
2686,Icicle Crash,50.796,Alolan Sandslash,Icicle Crash
2687,Icicle Spear,27.808,Mamoswine,Icicle Spear
2688,Icicle Spear,64.503,Black Kyurem,Icicle Spear
2689,Icicle Spear,99.961,Cloyster,Icicle Spear
2690,Icicle Spear,96.610,Arctovish,Icicle Spear
2691,Gravity,67.415,Dawn Wings Necrozma,Gravity
2692,Photon Geyser,29.646,Dawn Wings Necrozma,Photon Geyser
2693,Photon Geyser,21.428,Dusk Mane Necrozma,Photon Geyser
2694,Drill Run,63.825,Barraskewda,Drill Run
2695,Drill Run,94.319,Escavalier,Drill Run
2696,Drill Run,9.435,Golisopod,Drill Run
2697,Drill Run,11.044,Lycanroc Dusk Form,Drill Run
2698,Drill Run,6.488,Sandaconda,Drill Run
2699,Drill Run,7.835,Seaking,Drill Run
2700,Drill Run,15.835,Lycanroc Midday Form,Drill Run
2701,Drill Run,54.276,Alolan Sandslash,Drill Run
2702,Drill Run,11.157,Dunsparce,Drill Run
2703,Drill Run,69.881,Sandslash,Drill Run
2704,Flip Turn,9.286,Barraskewda,Flip Turn
2705,Flip Turn,9.243,Primarina,Flip Turn
2706,Flip Turn,6.943,Kabutops,Flip Turn
2707,Flip Turn,45.573,Starmie,Flip Turn
2708,Flip Turn,60.274,Sharpedo,Flip Turn
2709,Flip Turn,4.409,Vaporeon,Flip Turn
2710,Flip Turn,43.931,Golduck,Flip Turn
2711,Thunder Punch,44.466,Metagross,Thunder Punch
2712,Thunder Punch,7.120,Tyranitar,Thunder Punch
2713,Thunder Punch,4.430,Dragonite,Thunder Punch
2714,Thunder Punch,17.430,Rhyperior,Thunder Punch
2715,Thunder Punch,6.206,Electivire,Thunder Punch
2716,Thunder Punch,34.781,Dusknoir,Thunder Punch
2717,Thunder Punch,25.380,Marowak,Thunder Punch
2718,Thunder Punch,6.365,Golurk,Thunder Punch
2719,Bullet Punch,12.183,Metagross,Bullet Punch
2720,Bullet Punch,99.999,Scizor,Bullet Punch
2721,Bullet Punch,15.779,Lucario,Bullet Punch
2722,Bullet Punch,34.106,Riolu,Bullet Punch
2723,Bullet Punch,11.015,Machamp,Bullet Punch
2724,Bullet Punch,24.477,Hitmonlee,Bullet Punch
2725,Steel Roller,8.608,Metagross,Steel Roller
2726,Steel Roller,6.309,Snorlax,Steel Roller
2727,Steel Roller,6.677,Azumarill,Steel Roller
2728,Steel Roller,36.696,Dhelmise,Steel Roller
2729,Steel Roller,36.763,Copperajah,Steel Roller
2730,Steel Roller,84.409,Miltank,Steel Roller
2731,Steel Roller,39.556,Alolan Sandslash,Steel Roller
2732,Steel Roller,45.104,Lickilicky,Steel Roller
2733,Steel Roller,51.167,Scolipede,Steel Roller
2734,Steel Roller,95.351,Sandslash,Steel Roller
2735,Leech Life,43.037,Araquanid,Leech Life
2736,Leech Life,86.706,Centiskorch,Leech Life
2737,Leech Life,17.598,Lurantis,Leech Life
2738,Leech Life,78.255,Golisopod,Leech Life
2739,Leech Life,65.337,Ninjask,Leech Life
2740,Lunge,42.459,Araquanid,Lunge
2741,Lunge,3.540,Pheromosa,Lunge
2742,Entrainment,8.442,Araquanid,Entrainment
2743,Entrainment,17.248,Hawlucha,Entrainment
2744,Entrainment,21.540,Lopunny,Entrainment
2745,Quick Guard,35.293,Pheromosa,Quick Guard
2746,Quick Guard,13.803,Galarian Zapdos,Quick Guard
2747,Quick Guard,31.416,Talonflame,Quick Guard
2748,Quick Guard,8.061,Scizor,Quick Guard
2749,Quick Guard,43.442,Riolu,Quick Guard
2750,Quick Guard,7.470,Machamp,Quick Guard
2751,Quick Guard,11.449,Crobat,Quick Guard
2752,Quick Guard,21.952,Hawlucha,Quick Guard
2753,Quick Guard,7.842,Thievul,Quick Guard
2754,Quick Guard,5.608,Lycanroc Midday Form,Quick Guard
2755,Low Kick,4.338,Pheromosa,Low Kick
2756,Low Kick,21.367,Dracovish,Low Kick
2757,Low Kick,46.327,Bisharp,Low Kick
2758,Low Kick,6.961,Beartic,Low Kick
2759,Triple Axel,2.811,Pheromosa,Triple Axel
2760,Triple Axel,64.749,Weavile,Triple Axel
2761,Triple Axel,77.652,Tsareena,Triple Axel
2762,Triple Axel,6.657,Hitmontop,Triple Axel
2763,Triple Axel,94.762,Sneasel,Triple Axel
2764,Triple Axel,86.956,Cinccino,Triple Axel
2765,Triple Axel,49.242,Alolan Sandslash,Triple Axel
2766,Morning Sun,23.385,Arcanine,Morning Sun
2767,Behemoth Bash,99.973,Zamazenta Crowned Shield,Behemoth Bash
2768,Sing,7.900,Clefairy,Sing
2769,Sing,32.420,Chansey,Sing
2770,Sing,76.263,Azumarill,Sing
2771,Life Dew,6.103,Clefairy,Life Dew
2772,Life Dew,4.497,Milotic,Life Dew
2773,Life Dew,58.569,Primarina,Life Dew
2774,Life Dew,58.644,Blissey,Life Dew
2775,Life Dew,55.790,Togetic,Life Dew
2776,Aeroblast,96.945,Lugia,Aeroblast
2777,Seismic Toss,99.814,Chansey,Seismic Toss
2778,Soft Boiled,99.724,Chansey,Soft Boiled
2779,Soft Boiled,40.928,Blissey,Soft Boiled
2780,Minimize,67.107,Chansey,Minimize
2781,Defense Curl,27.137,Chansey,Defense Curl
2782,Roar,50.304,Suicune,Roar
2783,Acid Armor,66.589,Alcremie,Acid Armor
2784,Stored Power,66.412,Alcremie,Stored Power
2785,Stored Power,13.671,Slowking,Stored Power
2786,Stored Power,13.149,Latias,Stored Power
2787,Stored Power,12.587,Swoobat,Stored Power
2788,Stored Power,63.631,Polteageist,Stored Power
2789,Stored Power,44.087,Dunsparce,Stored Power
2790,Decorate,32.349,Alcremie,Decorate
2791,Aromatherapy,5.611,Alcremie,Aromatherapy
2792,Aromatherapy,3.534,Clefable,Aromatherapy
2793,Aromatherapy,25.803,Blissey,Aromatherapy
2794,Aromatherapy,6.124,Eldegoss,Aromatherapy
2795,Aromatherapy,17.414,Aromatisse,Aromatherapy
2796,Copycat,94.071,Liepard,Copycat
2797,Copycat,70.238,Riolu,Copycat
2798,Copycat,50.875,Glaceon,Copycat
2799,Copycat,11.600,Espeon,Copycat
2800,Copycat,33.488,Zoroark,Copycat
2801,Hyper Voice,32.132,Hydreigon,Hyper Voice
2802,Hyper Voice,78.479,Primarina,Hyper Voice
2803,Hyper Voice,11.344,Manectric,Hyper Voice
2804,Hyper Voice,94.163,Drampa,Hyper Voice
2805,Hyper Voice,99.320,Sylveon,Hyper Voice
2806,Hyper Voice,2.842,Vaporeon,Hyper Voice
2807,Hyper Voice,2.911,Lopunny,Hyper Voice
2808,Hyper Voice,13.498,Jolteon,Hyper Voice
2809,Hyper Voice,42.862,Exploud,Hyper Voice
2810,Hyper Voice,60.130,Wigglytuff,Hyper Voice
2811,Hyper Voice,13.593,Maractus,Hyper Voice
2812,Hyper Voice,65.412,Noctowl,Hyper Voice
2813,Fire Blast,11.773,Hydreigon,Fire Blast
2814,Fire Blast,37.395,Mewtwo,Fire Blast
2815,Fire Blast,54.349,Slowking,Fire Blast
2816,Fire Blast,28.799,Moltres,Fire Blast
2817,Fire Blast,15.707,Blacephalon,Fire Blast
2818,Fire Blast,3.877,Galarian Slowbro,Fire Blast
2819,Fire Blast,25.819,Wigglytuff,Fire Blast
2820,Head Smash,4.567,Hydreigon,Head Smash
2821,Head Smash,90.018,Drednaw,Head Smash
2822,Head Smash,99.923,Tyrantrum,Head Smash
2823,Head Smash,67.256,Eiscue Ice Face,Head Smash
2824,Head Smash,99.994,Corsola,Head Smash
2825,Lash Out,10.266,Weavile,Lash Out
2826,Lash Out,26.397,Tyranitar,Lash Out
2827,Lash Out,34.019,Gyarados,Lash Out
2828,Lash Out,37.426,Mandibuzz,Lash Out
2829,Lash Out,14.364,Darmanitan Standard Mode,Lash Out
2830,Lash Out,7.240,Bisharp,Lash Out
2831,Lash Out,83.705,Tauros,Lash Out
2832,Lash Out,8.670,Malamar,Lash Out
2833,Lash Out,61.087,Bouffalant,Lash Out
2834,Fishious Rend,99.997,Dracovish,Fishious Rend
2835,Fishious Rend,99.981,Arctovish,Fishious Rend
2836,Ice Fang,30.620,Dracovish,Ice Fang
2837,Ice Fang,10.308,Luxray,Ice Fang
2838,Ice Fang,7.147,Hippowdon,Ice Fang
2839,Dragon Energy,99.997,Regidrago,Dragon Energy
2840,Endeavor,11.784,Hitmontop,Endeavor
2841,Endeavor,50.382,Sceptile,Endeavor
2842,Endeavor,7.393,Tangrowth,Endeavor
2843,Endeavor,18.473,Lycanroc Midday Form,Endeavor
2844,Mach Punch,5.441,Hitmontop,Mach Punch
2845,Mach Punch,56.263,Conkeldurr,Mach Punch
2846,Dual Wingbeat,20.932,Zekrom,Dual Wingbeat
2847,Dual Wingbeat,18.363,Talonflame,Dual Wingbeat
2848,Dual Wingbeat,23.991,Salamence,Dual Wingbeat
2849,Dual Wingbeat,85.617,Scizor,Dual Wingbeat
2850,Dual Wingbeat,4.607,Giratina Origin Forme,Dual Wingbeat
2851,Dual Wingbeat,61.366,Altaria,Dual Wingbeat
2852,Dual Wingbeat,87.537,Dragonite,Dual Wingbeat
2853,Dual Wingbeat,78.699,Aerodactyl,Dual Wingbeat
2854,Dual Wingbeat,17.778,Giratina Altered Forme,Dual Wingbeat
2855,Dual Wingbeat,7.270,Flapple,Dual Wingbeat
2856,Dual Wingbeat,13.526,Sirfetch'd,Dual Wingbeat
2857,Dual Wingbeat,62.120,Ninjask,Dual Wingbeat
2858,Dual Wingbeat,97.928,Scyther,Dual Wingbeat
2859,Bolt Strike,20.275,Zekrom,Bolt Strike
2860,Fusion Bolt,19.848,Zekrom,Fusion Bolt
2861,Fusion Bolt,92.083,Black Kyurem,Fusion Bolt
2862,Shadow Claw,5.070,Zekrom,Shadow Claw
2863,Shadow Claw,8.804,Salamence,Shadow Claw
2864,Shadow Claw,9.842,Kangaskhan,Shadow Claw
2865,Shadow Claw,4.301,Black Kyurem,Shadow Claw
2866,Shadow Claw,6.501,Dhelmise,Shadow Claw
2867,Shadow Claw,5.010,Runerigus,Shadow Claw
2868,Guard Split,99.202,Shuckle,Guard Split
2869,Guard Split,39.034,Runerigus,Guard Split
2870,Guard Split,12.763,Cofagrigus,Guard Split
2871,Power Split,95.393,Shuckle,Power Split
2872,Infestation,14.480,Shuckle,Infestation
2873,Thunderous Kick,67.987,Galarian Zapdos,Thunderous Kick
2874,Steel Wing,31.969,Galarian Zapdos,Steel Wing
2875,Steel Wing,10.233,Giratina Altered Forme,Steel Wing
2876,Steel Wing,52.602,Unfezant,Steel Wing
2877,Steel Wing,7.503,Scyther,Steel Wing
2878,Blaze Kick,15.202,Galarian Zapdos,Blaze Kick
2879,Struggle Bug,67.987,Volcarona,Struggle Bug
2880,Struggle Bug,8.929,Accelgor,Struggle Bug
2881,Struggle Bug,21.286,Ribombee,Struggle Bug
2882,Struggle Bug,6.764,Golisopod,Struggle Bug
2883,Struggle Bug,75.494,Galvantula,Struggle Bug
2884,Struggle Bug,21.826,Orbeetle,Struggle Bug
2885,Quiver Dance,31.421,Volcarona,Quiver Dance
2886,Quiver Dance,5.125,Butterfree,Quiver Dance
2887,String Shot,11.671,Volcarona,String Shot
2888,String Shot,44.417,Slurpuff,String Shot
2889,Bug Buzz,8.421,Volcarona,Bug Buzz
2890,Bug Buzz,14.291,Butterfree,Bug Buzz
2891,Bug Buzz,99.997,Vikavolt,Bug Buzz
2892,Bug Buzz,16.122,Accelgor,Bug Buzz
2893,Bug Buzz,37.275,Galvantula,Bug Buzz
2894,Bug Buzz,69.579,Orbeetle,Bug Buzz
2895,Skill Swap,48.484,Meowstic Male,Skill Swap
2896,Skill Swap,94.994,Exeggutor,Skill Swap
2897,Skill Swap,52.608,Mime Galarian Mr. Mime,Skill Swap
2898,Skill Swap,58.279,Mr. Mime,Skill Swap
2899,Skill Swap,10.555,Reuniclus,Skill Swap
2900,Skill Swap,99.870,Mime Jr.,Skill Swap
2901,Belly Drum,48.899,Snorlax,Belly Drum
2902,Belly Drum,6.652,Azumarill,Belly Drum
2903,Belly Drum,99.812,Greedent,Belly Drum
2904,Belly Drum,91.653,Eiscue Ice Face,Belly Drum
2905,Belly Drum,71.300,Poliwrath,Belly Drum
2906,Belly Drum,9.388,Lickilicky,Belly Drum
2907,Self Destruct,44.587,Snorlax,Self Destruct
2908,Self Destruct,11.433,Mewtwo,Self Destruct
2909,Self Destruct,14.745,Lickilicky,Self Destruct
2910,Double Edge,42.949,Snorlax,Double Edge
2911,Double Edge,13.369,Kangaskhan,Double Edge
2912,Double Edge,9.701,Obstagoon,Double Edge
2913,Double Edge,20.350,Leafeon,Double Edge
2914,Curse,37.643,Snorlax,Curse
2915,Curse,84.395,Swampert,Curse
2916,Curse,43.187,Runerigus,Curse
2917,Curse,11.831,Hippowdon,Curse
2918,Curse,4.423,Cofagrigus,Curse
2919,Curse,6.899,Galarian Corsola,Curse
2920,Curse,3.057,Lickilicky,Curse
2921,Body Slam,7.265,Snorlax,Body Slam
2922,Body Slam,6.150,Garchomp,Body Slam
2923,Body Slam,91.328,Tauros,Body Slam
2924,Body Slam,58.495,Blissey,Body Slam
2925,Body Slam,4.202,Bouffalant,Body Slam
2926,Body Slam,27.631,Miltank,Body Slam
2927,Body Slam,7.178,Bewear,Body Slam
2928,Body Slam,25.991,Lickilicky,Body Slam
2929,Body Slam,9.094,Dunsparce,Body Slam
2930,Fiery Wrath,91.103,Galarian Moltres,Fiery Wrath
2931,Dragon Tail,4.881,Milotic,Dragon Tail
2932,Dragon Tail,25.660,Duraludon,Dragon Tail
2933,Psystrike,61.597,Mewtwo,Psystrike
2934,Aura Sphere,6.664,Mewtwo,Aura Sphere
2935,Aura Sphere,77.572,Lucario,Aura Sphere
2936,Aura Sphere,12.425,Kommo-o,Aura Sphere
2937,Aura Sphere,19.976,Blaziken,Aura Sphere
2938,Aura Sphere,66.612,Clawitzer,Aura Sphere
2939,Aura Sphere,3.912,Lopunny,Aura Sphere
2940,Focus Blast,6.192,Mewtwo,Focus Blast
2941,Focus Blast,20.226,Sceptile,Focus Blast
2942,Focus Blast,18.123,Blaziken,Focus Blast
2943,Focus Blast,12.133,Zoroark,Focus Blast
2944,Focus Blast,10.205,Virizion,Focus Blast
2945,Focus Blast,20.822,Alolan Raichu,Focus Blast
2946,Focus Blast,28.557,Alakazam,Focus Blast
2947,Focus Blast,58.935,Reuniclus,Focus Blast
2948,Focus Blast,3.027,Wigglytuff,Focus Blast
2949,Gear Grind,99.916,Klinklang,Gear Grind
2950,Shift Gear,99.543,Klinklang,Shift Gear
2951,Snipe Shot,95.029,Inteleon,Snipe Shot
2952,Focus Energy,66.680,Inteleon,Focus Energy
2953,Soak,4.752,Inteleon,Soak
2954,Soak,60.977,Grapploct,Soak
2955,Soak,5.847,Eiscue Ice Face,Soak
2956,X Scissor,39.143,Escavalier,X Scissor
2957,X Scissor,8.339,Kabutops,X Scissor
2958,X Scissor,69.857,Leafeon,X Scissor
2959,X Scissor,12.435,Crawdaunt,X Scissor
2960,X Scissor,98.898,Crustle,X Scissor
2961,X Scissor,42.915,Scyther,X Scissor
2962,X Scissor,14.483,Scolipede,X Scissor
2963,Megahorn,21.001,Escavalier,Megahorn
2964,Megahorn,84.826,Drednaw,Megahorn
2965,Megahorn,5.059,Virizion,Megahorn
2966,Megahorn,97.194,Heracross,Megahorn
2967,Megahorn,10.326,Falinks,Megahorn
2968,Megahorn,6.702,Seaking,Megahorn
2969,Megahorn,68.620,Scolipede,Megahorn
2970,Slack Off,13.777,Slowking,Slack Off
2971,Slack Off,70.251,Hippowdon,Slack Off
2972,Swagger,12.189,Slowking,Swagger
2973,Swagger,43.536,Morpeko Full Belly Mode,Swagger
2974,Dig,6.640,Azumarill,Dig
2975,Dig,61.483,Kabutops,Dig
2976,Dig,73.021,Leafeon,Dig
2977,Dig,7.498,Beartic,Dig
2978,Dig,2.641,Ninetales,Dig
2979,Dig,61.564,Ninjask,Dig
2980,Freezing Glare,66.235,Galarian Articuno,Freezing Glare
2981,Volt Tackle,45.301,Pikachu,Volt Tackle
2982,Aurora Veil,67.600,Alolan Ninetales,Aurora Veil
2983,Aurora Veil,45.985,Abomasnow,Aurora Veil
2984,Aurora Veil,12.748,Vanilluxe,Aurora Veil
2985,Extrasensory,8.987,Alolan Ninetales,Extrasensory
2986,Extrasensory,2.487,Ninetales,Extrasensory
2987,Extrasensory,9.946,Exploud,Extrasensory
2988,Shadow Bone,58.438,Alolan Marowak,Shadow Bone
2989,Bonemerang,52.538,Alolan Marowak,Bonemerang
2990,Bonemerang,59.007,Marowak,Bonemerang
2991,Shadow Force,85.557,Giratina Origin Forme,Shadow Force
2992,Shadow Force,52.602,Giratina Altered Forme,Shadow Force
2993,Baneful Bunker,98.869,Toxapex,Baneful Bunker
2994,Strange Steam,72.417,Galarian Weezing,Strange Steam
2995,Crabhammer,88.500,Kingler,Crabhammer
2996,Crabhammer,54.524,Crawdaunt,Crabhammer
2997,Instruct,90.762,Oranguru,Instruct
2998,Acid Spray,6.687,Nihilego,Acid Spray
2999,Acid Spray,22.378,Accelgor,Acid Spray
3000,Acid Spray,94.512,Qwilfish,Acid Spray
3001,Spiky Shield,59.403,Togedemaru,Spiky Shield
3002,Spiky Shield,65.895,Maractus,Spiky Shield
3003,Fling,55.960,Togedemaru,Fling
3004,Fling,68.999,Kangaskhan,Fling
3005,Fling,4.587,Sceptile,Fling
3006,Fling,10.604,Salazzle,Fling
3007,Zing Zap,30.734,Togedemaru,Zing Zap
3008,Zing Zap,15.669,Pincurchin,Zing Zap
3009,Glare,76.717,Heliolisk,Glare
3010,Glare,11.412,Sandaconda,Glare
3011,Glare,92.875,Druddigon,Glare
3012,Electrify,6.646,Heliolisk,Electrify
3013,Electrify,52.913,Boltund,Electrify
3014,Horn Leech,32.325,Tapu Bulu,Horn Leech
3015,Facade,69.465,Kangaskhan,Facade
3016,Facade,7.096,Krookodile,Facade
3017,Facade,99.693,Greedent,Facade
3018,Facade,20.763,Obstagoon,Facade
3019,Facade,6.160,Conkeldurr,Facade
3020,Facade,51.858,Silvally,Facade
3021,Facade,28.991,Lopunny,Facade
3022,Facade,4.745,Heracross,Facade
3023,Facade,10.966,Stoutland,Facade
3024,Facade,22.920,Flareon,Facade
3025,Power Trip,43.976,Krookodile,Power Trip
3026,Horn Drill,9.172,Excadrill,Horn Drill
3027,Horn Drill,85.160,Seaking,Horn Drill
3028,Water Pledge,67.558,Primarina,Water Pledge
3029,Round,11.005,Primarina,Round
3030,Round,8.601,Ninetales,Round
3031,Round,90.095,Charjabug,Round
3032,Round,33.028,Ninjask,Round
3033,Solar Blade,68.495,Shiftry,Solar Blade
3034,Solar Blade,31.603,Cherrim,Solar Blade
3035,Solar Blade,50.024,Leafeon,Solar Blade
3036,Drain Punch,12.247,Toxicroak,Drain Punch
3037,Drain Punch,5.532,Lucario,Drain Punch
3038,Drain Punch,11.900,Scrafty,Drain Punch
3039,Drain Punch,42.404,Conkeldurr,Drain Punch
3040,Drain Punch,87.835,Grapploct,Drain Punch
3041,Drain Punch,2.961,Slurpuff,Drain Punch
3042,Drain Punch,21.693,Gallade,Drain Punch
3043,Drain Punch,10.695,Passimian,Drain Punch
3044,Drain Punch,92.737,Bewear,Drain Punch
3045,Drain Punch,46.428,Poliwrath,Drain Punch
3046,Drain Punch,23.279,Golurk,Drain Punch
3047,Bolt Beak,99.987,Dracozolt,Bolt Beak
3048,Bolt Beak,97.917,Arctozolt,Bolt Beak
3049,Fire Fang,39.850,Dracozolt,Fire Fang
3050,Fire Fang,24.690,Lycanroc Midday Form,Fire Fang
3051,Grass Pledge,81.233,Sceptile,Grass Pledge
3052,Leer,70.496,Sceptile,Leer
3053,Low Sweep,12.142,Sceptile,Low Sweep
3054,Venoshock,36.416,Pincurchin,Venoshock
3055,Reversal,13.358,Pincurchin,Reversal
3056,Reversal,28.154,Blaziken,Reversal
3057,Reversal,3.716,Scyther,Reversal
3058,Kings Shield,98.243,Aegislash Shield Forme,King'S Shield
3059,Guard Swap,32.360,Porygon-Z,Guard Swap
3060,Meteor Mash,13.165,Lucario,Meteor Mash
3061,Petal Blizzard,35.447,Cherrim,Petal Blizzard
3062,Petal Blizzard,21.531,Lilligant,Petal Blizzard
3063,Charm,38.513,Froslass,Charm
3064,Charm,11.600,Espeon,Charm
3065,Charm,15.492,Slurpuff,Charm
3066,Charm,48.128,Emolga,Charm
3067,Charm,5.584,Lopunny,Charm
3068,Charm,90.365,Eldegoss,Charm
3069,Charm,8.934,Stoutland,Charm
3070,Charm,23.354,Jolteon,Charm
3071,Charm,13.548,Dedenne,Charm
3072,Destiny Bond,36.267,Froslass,Destiny Bond
3073,Destiny Bond,7.674,Gengar,Destiny Bond
3074,Destiny Bond,6.001,Runerigus,Destiny Bond
3075,Destiny Bond,8.235,Gourgeist Small Size,Destiny Bond
3076,Destiny Bond,8.771,Galarian Corsola,Destiny Bond
3077,Frost Breath,30.395,Froslass,Frost Breath
3078,Strength Sap,70.026,Jellicent,Strength Sap
3079,Strength Sap,47.651,Shiinotic,Strength Sap
3080,Strength Sap,27.168,Polteageist,Strength Sap
3081,Strength Sap,28.844,Vileplume,Strength Sap
3082,Strength Sap,13.620,Cursola,Strength Sap
3083,Strength Sap,99.563,Galarian Corsola,Strength Sap
3084,Bone Rush,37.405,Mandibuzz,Bone Rush
3085,Synthesis,68.249,Lurantis,Synthesis
3086,Synthesis,6.862,Eldegoss,Synthesis
3087,Night Slash,6.067,Lurantis,Night Slash
3088,Night Slash,98.793,Unfezant,Night Slash
3089,Night Slash,17.200,Drapion,Night Slash
3090,Night Slash,8.250,Scyther,Night Slash
3091,Reflect Type,13.181,Latias,Reflect Type
3092,Dragon Hammer,7.882,Alolan Exeggutor,Dragon Hammer
3093,Stockpile,6.485,Cradily,Stockpile
3094,Stockpile,21.203,Hippowdon,Stockpile
3095,Obstruct,41.255,Obstagoon,Obstruct
3096,Mind Blown,81.186,Blacephalon,Mind Blown
3097,Forests Curse,96.185,Trevenant,Forest'S Curse
3098,Magma Storm,22.163,Heatran,Magma Storm
3099,Apple Acid,33.800,Appletun,Apple Acid
3100,Psycho Cut,17.959,Bisharp,Psycho Cut
3101,Psycho Cut,58.452,Gallade,Psycho Cut
3102,Psycho Cut,29.385,Malamar,Psycho Cut
3103,Amnesia,84.199,Registeel,Amnesia
3104,Amnesia,14.285,Palossand,Amnesia
3105,Amnesia,45.857,Dunsparce,Amnesia
3106,Rock Blast,25.241,Rhyperior,Rock Blast
3107,Rock Blast,88.219,Garbodor,Rock Blast
3108,Rock Blast,85.250,Cinccino,Rock Blast
3109,Rock Blast,99.599,Cloyster,Rock Blast
3110,Rock Polish,7.173,Rhyperior,Rock Polish
3111,Stealth Rock,4.488,Rhyperior,Stealth Rock
3112,Stealth Rock,9.797,Galarian Corsola,Stealth Rock
3113,Sand Tomb,17.236,Stonjourner,Sand Tomb
3114,Bite,40.109,Leafeon,Bite
3115,Bite,9.139,Dunsparce,Bite
3116,Baton Pass,96.329,Swoobat,Baton Pass
3117,Baton Pass,42.828,Espeon,Baton Pass
3118,Baton Pass,33.841,Polteageist,Baton Pass
3119,Baton Pass,62.772,Ninjask,Baton Pass
3120,Baton Pass,6.458,Scolipede,Baton Pass
3121,Bulk Up,12.557,Corviknight,Bulk Up
3122,Bulk Up,16.068,Braviary,Bulk Up
3123,Bulk Up,81.476,Bewear,Bulk Up
3124,First Impression,18.845,Durant,First Impression
3125,First Impression,37.130,Sirfetch'd,First Impression
3126,First Impression,52.463,Golisopod,First Impression
3127,Lunar Dance,11.774,Cresselia,Lunar Dance
3128,Hammer Arm,7.178,Conkeldurr,Hammer Arm
3129,Hammer Arm,6.219,Bewear,Hammer Arm
3130,Hammer Arm,27.920,Lickilicky,Hammer Arm
3131,Discharge,46.069,Boltund,Discharge
3132,Discharge,22.513,Xurkitree,Discharge
3133,Discharge,4.525,Alolan Raichu,Discharge
3134,Discharge,7.859,Magneton,Discharge
3135,Discharge,13.320,Jolteon,Discharge
3136,Discharge,7.019,Dedenne,Discharge
3137,Zen Headbutt,12.150,Terrakion,Zen Headbutt
3138,Zen Headbutt,15.758,Cobalion,Zen Headbutt
3139,Zen Headbutt,9.423,Copperajah,Zen Headbutt
3140,Zen Headbutt,23.346,Gallade,Zen Headbutt
3141,Zen Headbutt,3.710,Bouffalant,Zen Headbutt
3142,Zen Headbutt,12.434,Falinks,Zen Headbutt
3143,Zen Headbutt,8.962,Dunsparce,Zen Headbutt
3144,Freeze Shock,23.721,Black Kyurem,Freeze Shock
3145,Noble Roar,3.208,Black Kyurem,Noble Roar
3146,Dynamic Punch,90.146,Machamp,Dynamic Punch
3147,Dynamic Punch,71.032,Golurk,Dynamic Punch
3148,Counter,7.244,Goodra,Counter
3149,Skitter Smack,6.558,Goodra,Skitter Smack
3150,Skitter Smack,3.912,Charjabug,Skitter Smack
3151,Skitter Smack,9.242,Gourgeist Small Size,Skitter Smack
3152,Skitter Smack,10.126,Sandaconda,Skitter Smack
3153,Skitter Smack,24.434,Dusknoir,Skitter Smack
3154,Skitter Smack,12.666,Drapion,Skitter Smack
3155,Skitter Smack,11.842,Decidueye,Skitter Smack
3156,Aqua Tail,5.801,Goodra,Aqua Tail
3157,Aqua Tail,6.013,Seaking,Aqua Tail
3158,Aqua Tail,11.025,Dunsparce,Aqua Tail
3159,Explosion,99.967,Silvally,Explosion
3160,Explosion,7.640,Claydol,Explosion
3161,Water Shuriken,80.733,Accelgor,Water Shuriken
3162,Final Gambit,19.177,Accelgor,Final Gambit
3163,Toxic Spikes,18.452,Accelgor,Toxic Spikes
3164,Toxic Spikes,13.567,Cofagrigus,Toxic Spikes
3165,Gunk Shot,99.828,Garbodor,Gunk Shot
3166,Gunk Shot,17.874,Perrserker,Gunk Shot
3167,Gunk Shot,4.099,Passimian,Gunk Shot
3168,Gunk Shot,4.396,Druddigon,Gunk Shot
3169,Baby Doll Eyes,12.086,Luxray,Baby Doll Eyes
3170,Baby Doll Eyes,3.383,Ninetales,Baby Doll Eyes
3171,Baby Doll Eyes,9.498,Lopunny,Baby Doll Eyes
3172,Memento,88.412,Dugtrio,Memento
3173,Sludge Wave,11.926,Gengar,Sludge Wave
3174,Sludge Wave,65.158,Salazzle,Sludge Wave
3175,Sludge Wave,16.857,Toxtricity Low Key Form,Sludge Wave
3176,Sludge Wave,5.422,Tentacruel,Sludge Wave
