ID,Name,Varieties,Generation,Evolves_from,Has_gender_diff,Is_baby,Is_legendary,Is_mythical
253,grovyle,"[{'is_default': True, 'pokemon': {'name': 'grovyle', 'url': 'https://pokeapi.co/api/v2/pokemon/253/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'treecko', 'url': 'https://pokeapi.co/api/v2/pokemon-species/252/'}",False,False,False,False
254,sceptile,"[{'is_default': True, 'pokemon': {'name': 'sceptile', 'url': 'https://pokeapi.co/api/v2/pokemon/254/'}}, {'is_default': False, 'pokemon': {'name': 'sceptile-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10065/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'grovyle', 'url': 'https://pokeapi.co/api/v2/pokemon-species/253/'}",False,False,False,False
255,torchic,"[{'is_default': True, 'pokemon': {'name': 'torchic', 'url': 'https://pokeapi.co/api/v2/pokemon/255/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,True,False,False,False
256,combusken,"[{'is_default': True, 'pokemon': {'name': 'combusken', 'url': 'https://pokeapi.co/api/v2/pokemon/256/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'torchic', 'url': 'https://pokeapi.co/api/v2/pokemon-species/255/'}",True,False,False,False
257,blaziken,"[{'is_default': True, 'pokemon': {'name': 'blaziken', 'url': 'https://pokeapi.co/api/v2/pokemon/257/'}}, {'is_default': False, 'pokemon': {'name': 'blaziken-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10050/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'combusken', 'url': 'https://pokeapi.co/api/v2/pokemon-species/256/'}",True,False,False,False
258,mudkip,"[{'is_default': True, 'pokemon': {'name': 'mudkip', 'url': 'https://pokeapi.co/api/v2/pokemon/258/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
259,marshtomp,"[{'is_default': True, 'pokemon': {'name': 'marshtomp', 'url': 'https://pokeapi.co/api/v2/pokemon/259/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'mudkip', 'url': 'https://pokeapi.co/api/v2/pokemon-species/258/'}",False,False,False,False
260,swampert,"[{'is_default': True, 'pokemon': {'name': 'swampert', 'url': 'https://pokeapi.co/api/v2/pokemon/260/'}}, {'is_default': False, 'pokemon': {'name': 'swampert-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10064/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'marshtomp', 'url': 'https://pokeapi.co/api/v2/pokemon-species/259/'}",False,False,False,False
261,poochyena,"[{'is_default': True, 'pokemon': {'name': 'poochyena', 'url': 'https://pokeapi.co/api/v2/pokemon/261/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
262,mightyena,"[{'is_default': True, 'pokemon': {'name': 'mightyena', 'url': 'https://pokeapi.co/api/v2/pokemon/262/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'poochyena', 'url': 'https://pokeapi.co/api/v2/pokemon-species/261/'}",False,False,False,False
263,zigzagoon,"[{'is_default': True, 'pokemon': {'name': 'zigzagoon', 'url': 'https://pokeapi.co/api/v2/pokemon/263/'}}, {'is_default': False, 'pokemon': {'name': 'zigzagoon-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10174/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
264,linoone,"[{'is_default': True, 'pokemon': {'name': 'linoone', 'url': 'https://pokeapi.co/api/v2/pokemon/264/'}}, {'is_default': False, 'pokemon': {'name': 'linoone-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10175/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'zigzagoon', 'url': 'https://pokeapi.co/api/v2/pokemon-species/263/'}",False,False,False,False
265,wurmple,"[{'is_default': True, 'pokemon': {'name': 'wurmple', 'url': 'https://pokeapi.co/api/v2/pokemon/265/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
266,silcoon,"[{'is_default': True, 'pokemon': {'name': 'silcoon', 'url': 'https://pokeapi.co/api/v2/pokemon/266/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'wurmple', 'url': 'https://pokeapi.co/api/v2/pokemon-species/265/'}",False,False,False,False
267,beautifly,"[{'is_default': True, 'pokemon': {'name': 'beautifly', 'url': 'https://pokeapi.co/api/v2/pokemon/267/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'silcoon', 'url': 'https://pokeapi.co/api/v2/pokemon-species/266/'}",True,False,False,False
268,cascoon,"[{'is_default': True, 'pokemon': {'name': 'cascoon', 'url': 'https://pokeapi.co/api/v2/pokemon/268/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'wurmple', 'url': 'https://pokeapi.co/api/v2/pokemon-species/265/'}",False,False,False,False
269,dustox,"[{'is_default': True, 'pokemon': {'name': 'dustox', 'url': 'https://pokeapi.co/api/v2/pokemon/269/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'cascoon', 'url': 'https://pokeapi.co/api/v2/pokemon-species/268/'}",True,False,False,False
270,lotad,"[{'is_default': True, 'pokemon': {'name': 'lotad', 'url': 'https://pokeapi.co/api/v2/pokemon/270/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
271,lombre,"[{'is_default': True, 'pokemon': {'name': 'lombre', 'url': 'https://pokeapi.co/api/v2/pokemon/271/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'lotad', 'url': 'https://pokeapi.co/api/v2/pokemon-species/270/'}",False,False,False,False
272,ludicolo,"[{'is_default': True, 'pokemon': {'name': 'ludicolo', 'url': 'https://pokeapi.co/api/v2/pokemon/272/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'lombre', 'url': 'https://pokeapi.co/api/v2/pokemon-species/271/'}",True,False,False,False
273,seedot,"[{'is_default': True, 'pokemon': {'name': 'seedot', 'url': 'https://pokeapi.co/api/v2/pokemon/273/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
274,nuzleaf,"[{'is_default': True, 'pokemon': {'name': 'nuzleaf', 'url': 'https://pokeapi.co/api/v2/pokemon/274/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'seedot', 'url': 'https://pokeapi.co/api/v2/pokemon-species/273/'}",True,False,False,False
275,shiftry,"[{'is_default': True, 'pokemon': {'name': 'shiftry', 'url': 'https://pokeapi.co/api/v2/pokemon/275/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'nuzleaf', 'url': 'https://pokeapi.co/api/v2/pokemon-species/274/'}",True,False,False,False
276,taillow,"[{'is_default': True, 'pokemon': {'name': 'taillow', 'url': 'https://pokeapi.co/api/v2/pokemon/276/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
277,swellow,"[{'is_default': True, 'pokemon': {'name': 'swellow', 'url': 'https://pokeapi.co/api/v2/pokemon/277/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'taillow', 'url': 'https://pokeapi.co/api/v2/pokemon-species/276/'}",False,False,False,False
278,wingull,"[{'is_default': True, 'pokemon': {'name': 'wingull', 'url': 'https://pokeapi.co/api/v2/pokemon/278/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
279,pelipper,"[{'is_default': True, 'pokemon': {'name': 'pelipper', 'url': 'https://pokeapi.co/api/v2/pokemon/279/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'wingull', 'url': 'https://pokeapi.co/api/v2/pokemon-species/278/'}",False,False,False,False
280,ralts,"[{'is_default': True, 'pokemon': {'name': 'ralts', 'url': 'https://pokeapi.co/api/v2/pokemon/280/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
281,kirlia,"[{'is_default': True, 'pokemon': {'name': 'kirlia', 'url': 'https://pokeapi.co/api/v2/pokemon/281/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'ralts', 'url': 'https://pokeapi.co/api/v2/pokemon-species/280/'}",False,False,False,False
282,gardevoir,"[{'is_default': True, 'pokemon': {'name': 'gardevoir', 'url': 'https://pokeapi.co/api/v2/pokemon/282/'}}, {'is_default': False, 'pokemon': {'name': 'gardevoir-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10051/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'kirlia', 'url': 'https://pokeapi.co/api/v2/pokemon-species/281/'}",False,False,False,False
283,surskit,"[{'is_default': True, 'pokemon': {'name': 'surskit', 'url': 'https://pokeapi.co/api/v2/pokemon/283/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
284,masquerain,"[{'is_default': True, 'pokemon': {'name': 'masquerain', 'url': 'https://pokeapi.co/api/v2/pokemon/284/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'surskit', 'url': 'https://pokeapi.co/api/v2/pokemon-species/283/'}",False,False,False,False
285,shroomish,"[{'is_default': True, 'pokemon': {'name': 'shroomish', 'url': 'https://pokeapi.co/api/v2/pokemon/285/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
286,breloom,"[{'is_default': True, 'pokemon': {'name': 'breloom', 'url': 'https://pokeapi.co/api/v2/pokemon/286/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'shroomish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/285/'}",False,False,False,False
287,slakoth,"[{'is_default': True, 'pokemon': {'name': 'slakoth', 'url': 'https://pokeapi.co/api/v2/pokemon/287/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
288,vigoroth,"[{'is_default': True, 'pokemon': {'name': 'vigoroth', 'url': 'https://pokeapi.co/api/v2/pokemon/288/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'slakoth', 'url': 'https://pokeapi.co/api/v2/pokemon-species/287/'}",False,False,False,False
289,slaking,"[{'is_default': True, 'pokemon': {'name': 'slaking', 'url': 'https://pokeapi.co/api/v2/pokemon/289/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'vigoroth', 'url': 'https://pokeapi.co/api/v2/pokemon-species/288/'}",False,False,False,False
290,nincada,"[{'is_default': True, 'pokemon': {'name': 'nincada', 'url': 'https://pokeapi.co/api/v2/pokemon/290/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
291,ninjask,"[{'is_default': True, 'pokemon': {'name': 'ninjask', 'url': 'https://pokeapi.co/api/v2/pokemon/291/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'nincada', 'url': 'https://pokeapi.co/api/v2/pokemon-species/290/'}",False,False,False,False
292,shedinja,"[{'is_default': True, 'pokemon': {'name': 'shedinja', 'url': 'https://pokeapi.co/api/v2/pokemon/292/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'nincada', 'url': 'https://pokeapi.co/api/v2/pokemon-species/290/'}",False,False,False,False
293,whismur,"[{'is_default': True, 'pokemon': {'name': 'whismur', 'url': 'https://pokeapi.co/api/v2/pokemon/293/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
294,loudred,"[{'is_default': True, 'pokemon': {'name': 'loudred', 'url': 'https://pokeapi.co/api/v2/pokemon/294/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'whismur', 'url': 'https://pokeapi.co/api/v2/pokemon-species/293/'}",False,False,False,False
295,exploud,"[{'is_default': True, 'pokemon': {'name': 'exploud', 'url': 'https://pokeapi.co/api/v2/pokemon/295/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'loudred', 'url': 'https://pokeapi.co/api/v2/pokemon-species/294/'}",False,False,False,False
296,makuhita,"[{'is_default': True, 'pokemon': {'name': 'makuhita', 'url': 'https://pokeapi.co/api/v2/pokemon/296/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
297,hariyama,"[{'is_default': True, 'pokemon': {'name': 'hariyama', 'url': 'https://pokeapi.co/api/v2/pokemon/297/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'makuhita', 'url': 'https://pokeapi.co/api/v2/pokemon-species/296/'}",False,False,False,False
298,azurill,"[{'is_default': True, 'pokemon': {'name': 'azurill', 'url': 'https://pokeapi.co/api/v2/pokemon/298/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,True,False,False
299,nosepass,"[{'is_default': True, 'pokemon': {'name': 'nosepass', 'url': 'https://pokeapi.co/api/v2/pokemon/299/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
300,skitty,"[{'is_default': True, 'pokemon': {'name': 'skitty', 'url': 'https://pokeapi.co/api/v2/pokemon/300/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
301,delcatty,"[{'is_default': True, 'pokemon': {'name': 'delcatty', 'url': 'https://pokeapi.co/api/v2/pokemon/301/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'skitty', 'url': 'https://pokeapi.co/api/v2/pokemon-species/300/'}",False,False,False,False
302,sableye,"[{'is_default': True, 'pokemon': {'name': 'sableye', 'url': 'https://pokeapi.co/api/v2/pokemon/302/'}}, {'is_default': False, 'pokemon': {'name': 'sableye-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10066/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
303,mawile,"[{'is_default': True, 'pokemon': {'name': 'mawile', 'url': 'https://pokeapi.co/api/v2/pokemon/303/'}}, {'is_default': False, 'pokemon': {'name': 'mawile-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10052/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
304,aron,"[{'is_default': True, 'pokemon': {'name': 'aron', 'url': 'https://pokeapi.co/api/v2/pokemon/304/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
305,lairon,"[{'is_default': True, 'pokemon': {'name': 'lairon', 'url': 'https://pokeapi.co/api/v2/pokemon/305/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'aron', 'url': 'https://pokeapi.co/api/v2/pokemon-species/304/'}",False,False,False,False
306,aggron,"[{'is_default': True, 'pokemon': {'name': 'aggron', 'url': 'https://pokeapi.co/api/v2/pokemon/306/'}}, {'is_default': False, 'pokemon': {'name': 'aggron-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10053/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'lairon', 'url': 'https://pokeapi.co/api/v2/pokemon-species/305/'}",False,False,False,False
307,meditite,"[{'is_default': True, 'pokemon': {'name': 'meditite', 'url': 'https://pokeapi.co/api/v2/pokemon/307/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,True,False,False,False
308,medicham,"[{'is_default': True, 'pokemon': {'name': 'medicham', 'url': 'https://pokeapi.co/api/v2/pokemon/308/'}}, {'is_default': False, 'pokemon': {'name': 'medicham-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10054/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'meditite', 'url': 'https://pokeapi.co/api/v2/pokemon-species/307/'}",True,False,False,False
309,electrike,"[{'is_default': True, 'pokemon': {'name': 'electrike', 'url': 'https://pokeapi.co/api/v2/pokemon/309/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
310,manectric,"[{'is_default': True, 'pokemon': {'name': 'manectric', 'url': 'https://pokeapi.co/api/v2/pokemon/310/'}}, {'is_default': False, 'pokemon': {'name': 'manectric-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10055/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'electrike', 'url': 'https://pokeapi.co/api/v2/pokemon-species/309/'}",False,False,False,False
311,plusle,"[{'is_default': True, 'pokemon': {'name': 'plusle', 'url': 'https://pokeapi.co/api/v2/pokemon/311/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
312,minun,"[{'is_default': True, 'pokemon': {'name': 'minun', 'url': 'https://pokeapi.co/api/v2/pokemon/312/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
313,volbeat,"[{'is_default': True, 'pokemon': {'name': 'volbeat', 'url': 'https://pokeapi.co/api/v2/pokemon/313/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
314,illumise,"[{'is_default': True, 'pokemon': {'name': 'illumise', 'url': 'https://pokeapi.co/api/v2/pokemon/314/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
315,roselia,"[{'is_default': True, 'pokemon': {'name': 'roselia', 'url': 'https://pokeapi.co/api/v2/pokemon/315/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'budew', 'url': 'https://pokeapi.co/api/v2/pokemon-species/406/'}",True,False,False,False
316,gulpin,"[{'is_default': True, 'pokemon': {'name': 'gulpin', 'url': 'https://pokeapi.co/api/v2/pokemon/316/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,True,False,False,False
317,swalot,"[{'is_default': True, 'pokemon': {'name': 'swalot', 'url': 'https://pokeapi.co/api/v2/pokemon/317/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'gulpin', 'url': 'https://pokeapi.co/api/v2/pokemon-species/316/'}",True,False,False,False
318,carvanha,"[{'is_default': True, 'pokemon': {'name': 'carvanha', 'url': 'https://pokeapi.co/api/v2/pokemon/318/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}",,False,False,False,False
319,sharpedo,"[{'is_default': True, 'pokemon': {'name': 'sharpedo', 'url': 'https://pokeapi.co/api/v2/pokemon/319/'}}, {'is_default': False, 'pokemon': {'name': 'sharpedo-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10070/'}}]","{'name': 'generation-iii', 'url': 'https://pokeapi.co/api/v2/generation/3/'}","{'name': 'carvanha', 'url': 'https://pokeapi.co/api/v2/pokemon-species/318/'}",False,False,False,False
