,Move,Pokemon
21345,Fire Fang,lillipup
21346,Fire Fang,herdier
21347,Fire Fang,stoutland
21348,Fire Fang,sandile
21349,Fire Fang,krokorok
21350,Fire Fang,krookodile
21351,Fire Fang,darumaka
21352,Fire Fang,darmanitan-standard
21353,Fire Fang,druddigon
21354,Fire Fang,deino
21355,Fire Fang,zweilous
21356,Fire Fang,hydreigon
21357,Fire Fang,reshiram
21358,Fire Fang,litleo
21359,Fire Fang,pyroar
21360,Fire Fang,tyrunt
21361,Fire Fang,tyrantrum
21362,Fire Fang,litten
21363,Fire Fang,torracat
21364,Fire Fang,incineroar
21365,Fire Fang,yungoos
21366,Fire Fang,rockruff
21367,Fire Fang,lycanroc-midday
21368,Fire Fang,silvally
21369,Fire Fang,scorbunny
21370,Fire Fang,raboot
21371,Fire Fang,cinderace
21372,Fire Fang,greedent
21373,Fire Fang,thievul
21374,Fire Fang,yamper
21375,Fire Fang,boltund
21376,Fire Fang,sandaconda
21377,Fire Fang,centiskorch
21378,Fire Fang,morpeko-full-belly
21379,Fire Fang,dracozolt
21380,Fire Fang,zacian
21381,Fire Fang,zamazenta
21382,Fire Fang,regidrago
21383,Fire Fang,darmanitan-zen
21384,Fire Fang,charizard-mega-x
21385,Fire Fang,charizard-mega-y
21386,Fire Fang,aerodactyl-mega
21387,Fire Fang,houndoom-mega
21388,Fire Fang,tyranitar-mega
21389,Fire Fang,mawile-mega
21390,Fire Fang,manectric-mega
21391,Fire Fang,garchomp-mega
21392,Fire Fang,steelix-mega
21393,Fire Fang,salamence-mega
21394,Fire Fang,lycanroc-midnight
21395,Fire Fang,rockruff-own-tempo
21396,Fire Fang,lycanroc-dusk
21397,Fire Fang,darumaka-galar
21398,Fire Fang,darmanitan-galar-standard
21399,Fire Fang,darmanitan-galar-zen
21400,Fire Fang,morpeko-hangry
21401,Fire Fang,zacian-crowned
21402,Fire Fang,zamazenta-crowned
21403,Fire Lash,heatmor
21404,Fire Lash,salazzle
21405,Fire Lash,sizzlipede
21406,Fire Lash,centiskorch
21407,Fire Pledge,charmander
21408,Fire Pledge,charmeleon
21409,Fire Pledge,charizard
21410,Fire Pledge,cyndaquil
21411,Fire Pledge,quilava
21412,Fire Pledge,typhlosion
21413,Fire Pledge,torchic
21414,Fire Pledge,combusken
21415,Fire Pledge,blaziken
21416,Fire Pledge,chimchar
21417,Fire Pledge,monferno
21418,Fire Pledge,infernape
21419,Fire Pledge,tepig
21420,Fire Pledge,pignite
21421,Fire Pledge,emboar
21422,Fire Pledge,pansear
21423,Fire Pledge,simisear
21424,Fire Pledge,fennekin
21425,Fire Pledge,braixen
21426,Fire Pledge,delphox
21427,Fire Pledge,litten
21428,Fire Pledge,torracat
21429,Fire Pledge,incineroar
21430,Fire Pledge,silvally
21431,Fire Pledge,scorbunny
21432,Fire Pledge,raboot
21433,Fire Pledge,cinderace
21434,Fire Pledge,charizard-mega-x
21435,Fire Pledge,charizard-mega-y
21436,Fire Pledge,blaziken-mega
21437,Fire Punch,charmander
21438,Fire Punch,charmeleon
21439,Fire Punch,charizard
21440,Fire Punch,nidoqueen
21441,Fire Punch,nidoking
21442,Fire Punch,clefairy
21443,Fire Punch,clefable
21444,Fire Punch,jigglypuff
21445,Fire Punch,wigglytuff
21446,Fire Punch,mankey
21447,Fire Punch,primeape
21448,Fire Punch,abra
21449,Fire Punch,kadabra
21450,Fire Punch,alakazam
21451,Fire Punch,machop
21452,Fire Punch,machoke
21453,Fire Punch,machamp
21454,Fire Punch,geodude
21455,Fire Punch,graveler
21456,Fire Punch,golem
21457,Fire Punch,grimer
21458,Fire Punch,muk
21459,Fire Punch,gastly
21460,Fire Punch,haunter
21461,Fire Punch,gengar
21462,Fire Punch,drowzee
21463,Fire Punch,hypno
21464,Fire Punch,cubone
21465,Fire Punch,marowak
21466,Fire Punch,hitmonchan
21467,Fire Punch,lickitung
21468,Fire Punch,rhydon
21469,Fire Punch,chansey
21470,Fire Punch,kangaskhan
21471,Fire Punch,mr-mime
21472,Fire Punch,electabuzz
21473,Fire Punch,magmar
21474,Fire Punch,snorlax
21475,Fire Punch,dragonite
21476,Fire Punch,mewtwo
21477,Fire Punch,mew
21478,Fire Punch,typhlosion
21479,Fire Punch,sentret
21480,Fire Punch,furret
21481,Fire Punch,flaaffy
21482,Fire Punch,ampharos
21483,Fire Punch,sudowoodo
21484,Fire Punch,aipom
21485,Fire Punch,snubbull
21486,Fire Punch,granbull
21487,Fire Punch,teddiursa
21488,Fire Punch,ursaring
21489,Fire Punch,elekid
21490,Fire Punch,magby
21491,Fire Punch,miltank
21492,Fire Punch,blissey
21493,Fire Punch,tyranitar
21494,Fire Punch,combusken
21495,Fire Punch,blaziken
21496,Fire Punch,lombre
21497,Fire Punch,ludicolo
21498,Fire Punch,ralts
21499,Fire Punch,kirlia
21500,Fire Punch,gardevoir
21501,Fire Punch,slakoth
21502,Fire Punch,vigoroth
21503,Fire Punch,slaking
21504,Fire Punch,whismur
21505,Fire Punch,loudred
21506,Fire Punch,exploud
21507,Fire Punch,makuhita
21508,Fire Punch,hariyama
21509,Fire Punch,nosepass
21510,Fire Punch,sableye
21511,Fire Punch,aggron
21512,Fire Punch,meditite
21513,Fire Punch,medicham
21514,Fire Punch,gulpin
21515,Fire Punch,swalot
21516,Fire Punch,grumpig
21517,Fire Punch,spinda
21518,Fire Punch,flygon
21519,Fire Punch,zangoose
21520,Fire Punch,kecleon
21521,Fire Punch,dusclops
21522,Fire Punch,regirock
21523,Fire Punch,groudon
21524,Fire Punch,jirachi
21525,Fire Punch,deoxys-normal
21526,Fire Punch,chimchar
21527,Fire Punch,monferno
21528,Fire Punch,infernape
21529,Fire Punch,cranidos
21530,Fire Punch,rampardos
21531,Fire Punch,ambipom
21532,Fire Punch,buneary
21533,Fire Punch,lopunny
21534,Fire Punch,munchlax
21535,Fire Punch,lickilicky
21536,Fire Punch,rhyperior
21537,Fire Punch,electivire
21538,Fire Punch,magmortar
21539,Fire Punch,gallade
21540,Fire Punch,probopass
21541,Fire Punch,dusknoir
21542,Fire Punch,uxie
21543,Fire Punch,mesprit
21544,Fire Punch,azelf
21545,Fire Punch,regigigas
21546,Fire Punch,victini
21547,Fire Punch,pignite
21548,Fire Punch,emboar
21549,Fire Punch,watchog
21550,Fire Punch,pansear
21551,Fire Punch,simisear
21552,Fire Punch,audino
21553,Fire Punch,timburr
21554,Fire Punch,gurdurr
21555,Fire Punch,conkeldurr
21556,Fire Punch,throh
21557,Fire Punch,sawk
21558,Fire Punch,darumaka
21559,Fire Punch,darmanitan-standard
21560,Fire Punch,scraggy
21561,Fire Punch,scrafty
21562,Fire Punch,reuniclus
21563,Fire Punch,eelektross
21564,Fire Punch,druddigon
21565,Fire Punch,golett
21566,Fire Punch,golurk
21567,Fire Punch,heatmor
21568,Fire Punch,meloetta-aria
21569,Fire Punch,braixen
21570,Fire Punch,delphox
21571,Fire Punch,diggersby
21572,Fire Punch,pancham
21573,Fire Punch,pangoro
21574,Fire Punch,heliolisk
21575,Fire Punch,hawlucha
21576,Fire Punch,goodra
21577,Fire Punch,hoopa
21578,Fire Punch,incineroar
21579,Fire Punch,gumshoos
21580,Fire Punch,kommo-o
21581,Fire Punch,marshadow
21582,Fire Punch,blacephalon
21583,Fire Punch,zeraora
21584,Fire Punch,cinderace
21585,Fire Punch,coalossal
21586,Fire Punch,toxtricity-amped
21587,Fire Punch,grimmsnarl
21588,Fire Punch,obstagoon
21589,Fire Punch,kubfu
21590,Fire Punch,urshifu-single-strike
21591,Fire Punch,deoxys-speed
21592,Fire Punch,darmanitan-zen
21593,Fire Punch,meloetta-pirouette
21594,Fire Punch,charizard-mega-x
21595,Fire Punch,charizard-mega-y
21596,Fire Punch,alakazam-mega
21597,Fire Punch,gengar-mega
21598,Fire Punch,kangaskhan-mega
21599,Fire Punch,mewtwo-mega-x
21600,Fire Punch,mewtwo-mega-y
21601,Fire Punch,ampharos-mega
21602,Fire Punch,tyranitar-mega
21603,Fire Punch,blaziken-mega
21604,Fire Punch,gardevoir-mega
21605,Fire Punch,aggron-mega
21606,Fire Punch,medicham-mega
21607,Fire Punch,sableye-mega
21608,Fire Punch,gallade-mega
21609,Fire Punch,audino-mega
21610,Fire Punch,groudon-primal
21611,Fire Punch,hoopa-unbound
21612,Fire Punch,lopunny-mega
21613,Fire Punch,geodude-alola
21614,Fire Punch,graveler-alola
21615,Fire Punch,golem-alola
21616,Fire Punch,grimer-alola
21617,Fire Punch,muk-alola
21618,Fire Punch,marowak-alola
21619,Fire Punch,gumshoos-totem
21620,Fire Punch,lycanroc-midnight
21621,Fire Punch,kommo-o-totem
21622,Fire Punch,marowak-totem
21623,Fire Punch,darumaka-galar
21624,Fire Punch,darmanitan-galar-standard
21625,Fire Punch,darmanitan-galar-zen
21626,Fire Punch,toxtricity-low-key
21627,Fire Punch,urshifu-rapid-strike
21628,Fire Spin,charmander
21629,Fire Spin,charmeleon
21630,Fire Spin,charizard
21631,Fire Spin,vulpix
21632,Fire Spin,ninetales
21633,Fire Spin,growlithe
21634,Fire Spin,arcanine
21635,Fire Spin,ponyta
21636,Fire Spin,rapidash
21637,Fire Spin,magmar
21638,Fire Spin,flareon
21639,Fire Spin,moltres
21640,Fire Spin,dratini
21641,Fire Spin,dragonair
21642,Fire Spin,dragonite
21643,Fire Spin,mew
21644,Fire Spin,houndour
21645,Fire Spin,magby
21646,Fire Spin,entei
21647,Fire Spin,ho-oh
21648,Fire Spin,torchic
21649,Fire Spin,combusken
21650,Fire Spin,blaziken
21651,Fire Spin,torkoal
21652,Fire Spin,flygon
21653,Fire Spin,altaria
21654,Fire Spin,solrock
21655,Fire Spin,chimchar
21656,Fire Spin,monferno
21657,Fire Spin,infernape
21658,Fire Spin,skuntank
21659,Fire Spin,magmortar
21660,Fire Spin,heatran
21661,Fire Spin,victini
21662,Fire Spin,pansear
21663,Fire Spin,darumaka
21664,Fire Spin,darmanitan-standard
21665,Fire Spin,litwick
21666,Fire Spin,lampent
21667,Fire Spin,chandelure
21668,Fire Spin,heatmor
21669,Fire Spin,hydreigon
21670,Fire Spin,volcarona
21671,Fire Spin,fennekin
21672,Fire Spin,braixen
21673,Fire Spin,delphox
21674,Fire Spin,fletchinder
21675,Fire Spin,talonflame
21676,Fire Spin,litleo
21677,Fire Spin,volcanion
21678,Fire Spin,litten
21679,Fire Spin,torracat
21680,Fire Spin,incineroar
21681,Fire Spin,turtonator
21682,Fire Spin,solgaleo
21683,Fire Spin,blacephalon
21684,Fire Spin,cinderace
21685,Fire Spin,carkol
21686,Fire Spin,coalossal
21687,Fire Spin,sizzlipede
21688,Fire Spin,centiskorch
21689,Fire Spin,dracozolt
21690,Fire Spin,darmanitan-zen
21691,Fire Spin,charizard-mega-x
21692,Fire Spin,charizard-mega-y
21693,Fire Spin,marowak-alola
21694,Fire Spin,darumaka-galar
21695,Fire Spin,darmanitan-galar-standard
21696,Fire Spin,darmanitan-galar-zen
21697,First Impression,farfetchd
21698,First Impression,trapinch
21699,First Impression,axew
21700,First Impression,durant
21701,First Impression,golisopod
21702,First Impression,sirfetchd
21703,First Impression,falinks
21704,Fishious Rend,dracovish
21705,Fishious Rend,arctovish
21706,Fissure,charizard
21707,Fissure,blastoise
21708,Fissure,ekans
21709,Fissure,arbok
21710,Fissure,sandshrew
21711,Fissure,sandslash
21712,Fissure,nidoqueen
21713,Fissure,nidoking
21714,Fissure,diglett
21715,Fissure,dugtrio
21716,Fissure,poliwhirl
21717,Fissure,poliwrath
21718,Fissure,machop
21719,Fissure,machoke
21720,Fissure,machamp
21721,Fissure,geodude
21722,Fissure,graveler
21723,Fissure,golem
21724,Fissure,slowpoke
21725,Fissure,slowbro
21726,Fissure,onix
21727,Fissure,cubone
21728,Fissure,marowak
21729,Fissure,lickitung
21730,Fissure,rhyhorn
21731,Fissure,rhydon
21732,Fissure,kangaskhan
21733,Fissure,tauros
21734,Fissure,lapras
21735,Fissure,snorlax
21736,Fissure,mew
21737,Fissure,swinub
21738,Fissure,phanpy
21739,Fissure,wailmer
21740,Fissure,camerupt
21741,Fissure,torkoal
21742,Fissure,trapinch
21743,Fissure,vibrava
21744,Fissure,flygon
21745,Fissure,barboach
21746,Fissure,whiscash
21747,Fissure,spheal
21748,Fissure,groudon
21749,Fissure,shieldon
21750,Fissure,shellos
21751,Fissure,munchlax
21752,Fissure,hippopotas
21753,Fissure,hippowdon
21754,Fissure,drilbur
21755,Fissure,excadrill
21756,Fissure,stunfisk
21757,Fissure,landorus-incarnate
21758,Fissure,mudbray
21759,Fissure,cufant
21760,Fissure,wormadam-sandy
21761,Fissure,landorus-therian
21762,Fissure,groudon-primal
21763,Fissure,camerupt-mega
21764,Fissure,diglett-alola
21765,Fissure,dugtrio-alola
21766,Fissure,stunfisk-galar
21767,Flail,squirtle
21768,Flail,sandshrew
21769,Flail,vulpix
21770,Flail,oddish
21771,Flail,paras
21772,Flail,meowth
21773,Flail,geodude
21774,Flail,farfetchd
21775,Flail,doduo
21776,Flail,onix
21777,Flail,krabby
21778,Flail,kingler
21779,Flail,tangela
21780,Flail,horsea
21781,Flail,goldeen
21782,Flail,seaking
21783,Flail,pinsir
21784,Flail,magikarp
21785,Flail,gyarados
21786,Flail,eevee
21787,Flail,kabuto
21788,Flail,snorlax
21789,Flail,chikorita
21790,Flail,totodile
21791,Flail,croconaw
21792,Flail,feraligatr
21793,Flail,chinchou
21794,Flail,lanturn
21795,Flail,pichu
21796,Flail,sudowoodo
21797,Flail,pineco
21798,Flail,dunsparce
21799,Flail,qwilfish
21800,Flail,heracross
21801,Flail,swinub
21802,Flail,piloswine
21803,Flail,corsola
21804,Flail,remoraid
21805,Flail,phanpy
21806,Flail,donphan
21807,Flail,zigzagoon
21808,Flail,linoone
21809,Flail,lotad
21810,Flail,lombre
21811,Flail,ludicolo
21812,Flail,slakoth
21813,Flail,slaking
21814,Flail,nincada
21815,Flail,torkoal
21816,Flail,spinda
21817,Flail,trapinch
21818,Flail,zangoose
21819,Flail,barboach
21820,Flail,feebas
21821,Flail,milotic
21822,Flail,relicanth
21823,Flail,luvdisc
21824,Flail,piplup
21825,Flail,wormadam-plant
21826,Flail,pachirisu
21827,Flail,buneary
21828,Flail,glameow
21829,Flail,bonsly
21830,Flail,munchlax
21831,Flail,finneon
21832,Flail,mamoswine
21833,Flail,uxie
21834,Flail,patrat
21835,Flail,tympole
21836,Flail,palpitoad
21837,Flail,seismitoad
21838,Flail,sewaddle
21839,Flail,basculin-red-striped
21840,Flail,dwebble
21841,Flail,crustle
21842,Flail,tirtouga
21843,Flail,minccino
21844,Flail,karrablast
21845,Flail,escavalier
21846,Flail,cubchoo
21847,Flail,beartic
21848,Flail,stunfisk
21849,Flail,durant
21850,Flail,bunnelby
21851,Flail,diggersby
21852,Flail,fletchling
21853,Flail,fletchinder
21854,Flail,talonflame
21855,Flail,spritzee
21856,Flail,aromatisse
21857,Flail,clauncher
21858,Flail,clawitzer
21859,Flail,carbink
21860,Flail,goomy
21861,Flail,sliggoo
21862,Flail,goodra
21863,Flail,diancie
21864,Flail,stufful
21865,Flail,bewear
21866,Flail,bounsweet
21867,Flail,steenee
21868,Flail,tsareena
21869,Flail,komala
21870,Flail,turtonator
21871,Flail,togedemaru
21872,Flail,toxel
21873,Flail,toxtricity-amped
21874,Flail,wormadam-sandy
21875,Flail,wormadam-trash
21876,Flail,basculin-blue-striped
21877,Flail,pinsir-mega
21878,Flail,heracross-mega
21879,Flail,diancie-mega
21880,Flail,pikachu-sinnoh-cap
21881,Flail,sandshrew-alola
21882,Flail,vulpix-alola
21883,Flail,meowth-alola
21884,Flail,geodude-alola
21885,Flail,togedemaru-totem
21886,Flail,meowth-galar
21887,Flail,farfetchd-galar
21888,Flail,stunfisk-galar
21889,Flail,toxtricity-low-key
21890,Flame Burst,charmander
21891,Flame Burst,charmeleon
21892,Flame Burst,charizard
21893,Flame Burst,vulpix
21894,Flame Burst,growlithe
21895,Flame Burst,magmar
21896,Flame Burst,cyndaquil
21897,Flame Burst,slugma
21898,Flame Burst,magcargo
21899,Flame Burst,magby
21900,Flame Burst,torchic
21901,Flame Burst,electrike
21902,Flame Burst,numel
21903,Flame Burst,camerupt
21904,Flame Burst,torkoal
21905,Flame Burst,stunky
21906,Flame Burst,magmortar
21907,Flame Burst,victini
21908,Flame Burst,pansear
21909,Flame Burst,simisear
21910,Flame Burst,litwick
21911,Flame Burst,lampent
21912,Flame Burst,chandelure
21913,Flame Burst,heatmor
21914,Flame Burst,salandit
21915,Flame Burst,salazzle
21916,Flame Burst,blacephalon
21917,Flame Burst,charizard-mega-x
21918,Flame Burst,charizard-mega-y
21919,Flame Burst,camerupt-mega
21920,Flame Burst,salazzle-totem
21921,Flame Charge,charmander
21922,Flame Charge,charmeleon
21923,Flame Charge,charizard
21924,Flame Charge,vulpix
21925,Flame Charge,ninetales
21926,Flame Charge,growlithe
21927,Flame Charge,arcanine
21928,Flame Charge,ponyta
21929,Flame Charge,rapidash
21930,Flame Charge,magmar
21931,Flame Charge,flareon
21932,Flame Charge,moltres
21933,Flame Charge,mew
21934,Flame Charge,cyndaquil
21935,Flame Charge,quilava
21936,Flame Charge,typhlosion
21937,Flame Charge,slugma
21938,Flame Charge,magcargo
21939,Flame Charge,houndour
21940,Flame Charge,houndoom
21941,Flame Charge,magby
21942,Flame Charge,entei
21943,Flame Charge,ho-oh
21944,Flame Charge,torchic
21945,Flame Charge,combusken
21946,Flame Charge,blaziken
21947,Flame Charge,numel
21948,Flame Charge,camerupt
21949,Flame Charge,torkoal
21950,Flame Charge,chimchar
21951,Flame Charge,monferno
21952,Flame Charge,infernape
21953,Flame Charge,magmortar
21954,Flame Charge,heatran
21955,Flame Charge,victini
21956,Flame Charge,tepig
21957,Flame Charge,pignite
21958,Flame Charge,emboar
21959,Flame Charge,pansear
21960,Flame Charge,simisear
21961,Flame Charge,blitzle
21962,Flame Charge,zebstrika
21963,Flame Charge,darumaka
21964,Flame Charge,darmanitan-standard
21965,Flame Charge,litwick
21966,Flame Charge,lampent
21967,Flame Charge,chandelure
21968,Flame Charge,larvesta
21969,Flame Charge,volcarona
21970,Flame Charge,reshiram
21971,Flame Charge,genesect
21972,Flame Charge,fennekin
21973,Flame Charge,braixen
21974,Flame Charge,delphox
21975,Flame Charge,fletchling
21976,Flame Charge,fletchinder
21977,Flame Charge,talonflame
21978,Flame Charge,litleo
21979,Flame Charge,pyroar
21980,Flame Charge,pumpkaboo-average
21981,Flame Charge,gourgeist-average
21982,Flame Charge,volcanion
21983,Flame Charge,litten
21984,Flame Charge,torracat
21985,Flame Charge,incineroar
21986,Flame Charge,pikipek
21987,Flame Charge,trumbeak
21988,Flame Charge,toucannon
21989,Flame Charge,salandit
21990,Flame Charge,salazzle
21991,Flame Charge,type-null
21992,Flame Charge,silvally
21993,Flame Charge,turtonator
21994,Flame Charge,solgaleo
21995,Flame Charge,celesteela
21996,Flame Charge,blacephalon
21997,Flame Charge,scorbunny
21998,Flame Charge,raboot
21999,Flame Charge,cinderace
22000,Flame Charge,yamper
22001,Flame Charge,carkol
22002,Flame Charge,coalossal
22003,Flame Charge,darmanitan-zen
22004,Flame Charge,pumpkaboo-small
22005,Flame Charge,pumpkaboo-large
22006,Flame Charge,pumpkaboo-super
22007,Flame Charge,gourgeist-small
22008,Flame Charge,gourgeist-large
22009,Flame Charge,gourgeist-super
22010,Flame Charge,charizard-mega-x
22011,Flame Charge,charizard-mega-y
22012,Flame Charge,houndoom-mega
22013,Flame Charge,blaziken-mega
22014,Flame Charge,camerupt-mega
22015,Flame Charge,marowak-alola
22016,Flame Charge,salazzle-totem
22017,Flame Charge,marowak-totem
22018,Flame Wheel,rattata
22019,Flame Wheel,growlithe
22020,Flame Wheel,arcanine
22021,Flame Wheel,ponyta
22022,Flame Wheel,rapidash
22023,Flame Wheel,magmar
22024,Flame Wheel,cyndaquil
22025,Flame Wheel,quilava
22026,Flame Wheel,typhlosion
22027,Flame Wheel,magby
22028,Flame Wheel,entei
22029,Flame Wheel,torkoal
22030,Flame Wheel,chimchar
22031,Flame Wheel,monferno
22032,Flame Wheel,infernape
22033,Flame Wheel,magmortar
22034,Flame Wheel,darumaka
22035,Flame Wheel,larvesta
22036,Flame Wheel,volcarona
22037,Flame Wheel,sizzlipede
22038,Flame Wheel,centiskorch
22039,Flame Wheel,marowak-alola
22040,Flame Wheel,marowak-totem
22041,Flame Wheel,darumaka-galar
22042,Flamethrower,charmander
22043,Flamethrower,charmeleon
22044,Flamethrower,charizard
22045,Flamethrower,nidoqueen
22046,Flamethrower,nidoking
22047,Flamethrower,clefairy
22048,Flamethrower,clefable
22049,Flamethrower,vulpix
22050,Flamethrower,ninetales
22051,Flamethrower,jigglypuff
22052,Flamethrower,wigglytuff
22053,Flamethrower,growlithe
22054,Flamethrower,arcanine
22055,Flamethrower,machop
22056,Flamethrower,machoke
22057,Flamethrower,machamp
22058,Flamethrower,geodude
22059,Flamethrower,graveler
22060,Flamethrower,golem
22061,Flamethrower,ponyta
22062,Flamethrower,rapidash
22063,Flamethrower,slowpoke
22064,Flamethrower,slowbro
22065,Flamethrower,grimer
22066,Flamethrower,muk
22067,Flamethrower,cubone
22068,Flamethrower,marowak
22069,Flamethrower,lickitung
22070,Flamethrower,koffing
22071,Flamethrower,weezing
22072,Flamethrower,rhyhorn
22073,Flamethrower,rhydon
22074,Flamethrower,chansey
22075,Flamethrower,kangaskhan
22076,Flamethrower,magmar
22077,Flamethrower,tauros
22078,Flamethrower,gyarados
22079,Flamethrower,flareon
22080,Flamethrower,aerodactyl
22081,Flamethrower,snorlax
22082,Flamethrower,moltres
22083,Flamethrower,dratini
22084,Flamethrower,dragonair
22085,Flamethrower,dragonite
22086,Flamethrower,mewtwo
22087,Flamethrower,mew
22088,Flamethrower,cyndaquil
22089,Flamethrower,quilava
22090,Flamethrower,typhlosion
22091,Flamethrower,sentret
22092,Flamethrower,furret
22093,Flamethrower,cleffa
22094,Flamethrower,igglybuff
22095,Flamethrower,togepi
22096,Flamethrower,togetic
22097,Flamethrower,slowking
22098,Flamethrower,dunsparce
22099,Flamethrower,snubbull
22100,Flamethrower,granbull
22101,Flamethrower,slugma
22102,Flamethrower,magcargo
22103,Flamethrower,remoraid
22104,Flamethrower,octillery
22105,Flamethrower,houndour
